"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.420656396E1,-1.360371094E0,-9.782157898E-1,-2.619552612E-1,1.695917511E0
1.421656796E1,-1.047521667E0,-9.843530273E-1,-1.492396545E-1,1.445173000E0
1.422657296E1,-7.688012695E-1,-9.493258667E-1,-3.338058472E-2,1.222043067E0
1.423657696E1,-4.963677979E-1,-8.427474976E-1,1.378633118E-1,9.877300381E-1
1.424658196E1,-2.236349487E-1,-7.728428650E-1,2.161505127E-1,8.330784647E-1
1.425658596E1,9.960287476E-1,-6.029461670E-1,3.517684937E-1,1.216288789E0
1.426659096E1,2.647394714E0,-3.293151855E-3,1.215472412E0,2.913088190E0
1.427659496E1,1.322649536E0,7.738906860E-2,1.260079651E0,1.828439660E0
1.428659996E1,3.234773254E-1,-5.792953491E-2,9.589059448E-1,1.013653798E0
1.429660396E1,5.179229736E-2,-1.245410156E-1,7.884104919E-1,7.998649951E-1
1.430660896E1,-1.049317932E-1,4.236190796E-2,5.896238708E-1,6.003844781E-1
1.431661296E1,-2.643502808E-1,3.034190369E-1,5.782475281E-1,7.044958386E-1
1.432661796E1,1.346450043E0,4.456682281E0,1.041189835E1,1.140537469E1
1.433662196E1,3.022215271E0,1.221444992E1,2.708288086E1,2.986317143E1
1.434662696E1,1.637594604E0,1.478071335E1,2.862662064E1,3.225886874E1
1.435663096E1,-1.269959106E0,2.655447968E1,2.628683624E1,3.738650755E1
1.436663596E1,2.020648041E0,2.936593323E1,1.567121155E1,3.334708269E1
1.437663583E1,2.611020355E0,2.142689255E1,-6.163582764E0,2.244813810E1
1.438664083E1,-3.573069763E-1,3.573608643E1,-3.693868561E0,3.592826473E1
1.439664483E1,-3.054697723E0,4.850213928E1,-5.805976410E0,4.894382551E1
1.440664983E1,-9.758207703E-1,5.382402237E1,-4.337530060E0,5.400733077E1
1.441665383E1,6.214776306E0,6.612484268E1,1.409124710E1,6.789463535E1
1.442665883E1,1.349623444E1,6.666596741E1,5.663173370E0,6.825372581E1
1.443666283E1,1.500704269E1,4.585309799E1,-7.178172913E0,4.877749576E1
1.444666783E1,1.255124954E1,2.541010941E1,3.439248047E0,2.854883452E1
1.445667183E1,9.599088593E0,1.826157486E1,8.530011749E0,2.232462135E1
1.446667683E1,7.087760925E0,1.643956375E1,2.050735474E-1,1.790356575E1
1.447668083E1,5.716013489E0,1.457593918E1,-9.827064514E-1,1.568746395E1
1.448668583E1,4.947361908E0,1.295346313E1,1.866318970E0,1.399113089E1
1.449668983E1,4.345463562E0,1.272578659E1,2.617007904E0,1.369954117E1
1.450669383E1,2.895728302E0,1.402089340E1,1.977687378E0,1.445274858E1
1.451669883E1,1.403930511E0,1.567300781E1,1.325792999E0,1.579151424E1
1.452670283E1,1.041833496E0,1.629481476E1,7.774832153E-1,1.634658635E1
1.453670783E1,9.247769165E-1,1.552242096E1,5.465135193E-1,1.555954504E1
1.454671183E1,6.839277649E-1,1.415441574E1,8.943901062E-1,1.419912588E1
1.455671683E1,3.761677551E-1,1.189740921E1,2.204465790E0,1.210576381E1
1.456672083E1,1.411564636E-1,9.369166718E0,3.583697662E0,1.003215326E1
1.457672583E1,1.064286804E-1,7.133415985E0,4.264332275E0,8.311526962E0
1.458672983E1,2.451901245E-1,5.148094482E0,4.597838745E0,6.906744249E0
1.459673483E1,4.351451111E-1,3.454516296E0,4.980592804E0,6.076951439E0
1.460673883E1,7.283853149E-1,1.909129944E0,5.143005066E0,5.534060301E0
1.461674383E1,1.091081085E0,4.555027771E-1,4.583169250E0,4.733221006E0
1.462674783E1,1.299896851E0,-4.123924255E-1,2.913391571E0,3.216776303E0
1.463675283E1,1.219963074E0,-9.403445435E-1,7.827223206E-1,1.727776604E0
1.464675683E1,9.229806519E-1,-1.191821594E0,-1.300794983E0,1.991080004E0
1.465676183E1,5.863307190E-1,-1.190624084E0,-2.449805603E0,2.786201162E0
1.466676583E1,5.295986938E-1,-1.011296997E0,-2.695145416E0,2.926944688E0
1.467677083E1,4.884342957E-1,-8.888516235E-1,-1.946851501E0,2.195189294E0
1.468677483E1,4.397854614E-1,-9.430389404E-1,-1.557810516E0,1.873367903E0
1.469677983E1,3.764671326E-1,-1.097218323E0,-1.144819336E0,1.629793503E0
1.470678383E1,4.453239441E-1,-1.108295288E0,-7.571255493E-1,1.414167938E0
1.471678883E1,4.917274475E-1,-1.086440735E0,-5.059478760E-1,1.295427577E0
1.472679283E1,5.044509888E-1,-1.066232758E0,-1.990859985E-1,1.196226704E0
1.473679783E1,5.022056580E-1,-1.086291046E0,5.837860107E-2,1.198184802E0
1.474680183E1,4.349954224E-1,-1.052910461E0,2.248324585E-1,1.161202434E0
1.475680683E1,2.642005920E-1,-1.090482330E0,7.825726318E-1,1.367981575E0
1.476681083E1,-3.811074829E-1,-1.541344757E0,2.828667755E0,3.243816863E0
1.477681583E1,-6.753955078E-1,2.221380615E-1,3.472778320E0,3.544812220E0
1.478681983E1,1.675016785E-1,1.983225861E0,1.399439850E0,2.433037920E0
1.479682483E1,2.393522644E-1,1.191222839E0,-4.802014160E-1,1.306481825E0
1.480682883E1,2.239343262E-1,9.719288635E-1,-9.985734558E-1,1.411361486E0
1.481683383E1,2.435435486E-1,1.239871674E0,-1.136885834E0,1.699736634E0
1.482683783E1,3.620970154E-1,2.224673767E0,-1.712738342E0,2.830858571E0
1.483684183E1,-3.963757324E-1,7.176975403E0,-2.640509033E0,7.657569955E0
1.484684683E1,-3.253035278E0,2.494906815E1,-2.692451019E0,2.530390350E1
1.485685083E1,-6.944808197E0,3.575360001E1,-1.907932434E0,3.647177649E1
1.486685583E1,-8.410859528E0,3.714750137E1,-2.108665009E0,3.814611231E1
1.487685983E1,-1.065678909E1,4.118086395E1,-2.091750183E0,4.258880285E1
1.488686483E1,-1.129536118E1,4.400534042E1,-2.146386566E0,4.548254770E1
1.489686883E1,-7.985893250E0,3.872102921E1,-9.421408081E-1,3.954718982E1
1.490687383E1,-5.715564423E0,2.411904419E1,8.726403351E0,2.627824356E1
1.491687783E1,-3.225941620E0,1.011521530E1,2.541609695E1,2.754455054E1
1.492688283E1,-3.206781464E0,6.543941803E0,1.753618332E1,1.899011182E1
1.493688683E1,-2.884651337E0,7.080126801E0,5.277425537E0,9.289813192E0
1.494689183E1,-1.931134186E0,6.087690582E0,7.258406067E-1,6.427760143E0
1.495689583E1,-1.161584473E0,5.023852844E0,-1.304537201E0,5.318852620E0
1.496690083E1,-6.927593994E-1,3.814367981E0,-2.279160461E0,4.497098074E0
1.497690483E1,-3.062631226E-1,2.914589081E0,-2.863694916E0,4.097484006E0
1.498690983E1,1.167572021E-1,2.213147736E0,-3.618874512E0,4.243572537E0
1.499691383E1,4.815486145E-1,1.209634552E0,-4.088448029E0,4.290747266E0
1.500691883E1,6.330335999E-1,2.730322266E-1,-3.967948608E0,4.027392990E0
1.501692283E1,6.376739502E-1,-1.037342834E-1,-3.705095215E0,3.760999790E0
1.502692783E1,5.276527405E-1,-1.055305481E-1,-3.150348816E0,3.195974307E0
1.503693183E1,1.901046753E-1,7.469467163E-2,-2.384990387E0,2.393720583E0
1.504693683E1,-2.950364685E-1,6.277944946E-1,-1.830693054E0,1.957705163E0
1.505694083E1,-6.141728210E-1,1.983375549E0,-1.636397095E0,2.643630510E0
1.506694583E1,-9.520202637E-1,3.958518219E0,-1.698517914E0,4.411481857E0
1.507694983E1,-1.581760712E0,7.092550964E0,-1.503922577E0,7.420783601E0
1.508695483E1,-2.216590576E0,1.059167450E1,-1.293460236E0,1.089815956E1
1.509695883E1,-2.826721802E0,1.370549927E1,-1.208736420E0,1.404607098E1
1.510696383E1,-3.458857269E0,1.601444778E1,-6.957531738E-1,1.639848481E1
1.511696783E1,-2.479294281E0,2.030632278E1,7.227869568E0,2.169644542E1
1.512697283E1,-6.724017334E-1,2.317046677E1,1.860301483E1,2.972195847E1
1.513697683E1,-2.946921844E0,1.606683884E1,1.102741837E1,1.970866851E1
1.514698183E1,-4.594246216E0,1.069585785E1,4.674479370E0,1.254429077E1
1.515698583E1,-5.589825897E0,7.182813263E0,3.277284851E0,9.673652667E0
1.516699083E1,-6.698420563E0,4.187242584E0,2.564018097E0,8.305180750E0
1.517699483E1,-6.470145264E0,2.515818329E0,1.081800385E0,7.025839001E0
1.518699983E1,-5.082830200E0,1.848206635E0,7.755372620E-1,5.463743099E0
1.519700383E1,-3.798051910E0,1.852846985E0,2.056723022E0,4.699824449E0
1.520700883E1,-2.121987305E0,2.319277039E0,3.280128937E0,4.543250152E0
1.521701283E1,-2.900967407E-1,3.029250641E0,2.450853424E0,3.907326205E0
1.522701683E1,7.220983887E-1,3.797453156E0,9.232800293E-1,3.974232324E0
1.523702183E1,6.261479187E-1,4.814588013E0,4.920268250E-1,4.880000957E0
1.524702583E1,7.023394775E-1,6.122568054E0,1.457219696E0,6.332662123E0
1.525703083E1,4.417314148E-1,7.631430359E0,2.273023224E0,7.974991570E0
1.526703483E1,1.413061523E-1,9.135053558E0,2.588267670E0,9.495699051E0
1.527703983E1,5.388793945E-1,1.105600891E1,2.378703461E0,1.132183528E1
1.528704383E1,2.718197479E0,1.374920837E1,1.610201569E0,1.410751848E1
1.529704883E1,5.218597870E0,1.604737930E1,1.400787048E0,1.693264157E1
1.530705283E1,6.005511475E0,1.764410889E1,2.191891937E0,1.876659630E1
1.531705783E1,6.333329773E0,1.887514893E1,2.391127625E0,2.005242639E1
1.532706183E1,6.987469482E0,1.979797989E1,1.141376495E0,2.102587638E1
1.533706683E1,7.147037659E0,1.910986084E1,1.188378754E0,2.043720071E1
1.534707083E1,6.304290161E0,1.630574203E1,2.325713654E0,1.763604949E1
1.535707583E1,5.554050293E0,1.287667282E1,1.451531525E0,1.409833754E1
1.536707983E1,4.903652802E0,9.506880341E0,1.635349274E0,1.082131932E1
1.537708471E1,4.698579254E0,6.948400726E0,3.980821838E0,9.284603501E0
1.538708871E1,4.309987335E0,4.911735992E0,4.242028656E0,7.790760451E0
1.539709371E1,3.065325623E0,4.246968384E0,3.616030426E0,6.364639634E0
1.540709771E1,2.797831879E0,5.839057617E0,3.879781952E0,7.548189523E0
1.541710271E1,4.014352112E0,8.293952637E0,2.991678772E0,9.687869482E0
1.542710671E1,4.873715057E0,1.004261627E1,1.902094574E0,1.132365682E1
1.543711171E1,5.012925568E0,1.153576126E1,1.408421173E0,1.265649481E1
1.544711571E1,5.260959778E0,1.309896057E1,1.122964783E0,1.416056199E1
1.545712071E1,5.128934326E0,1.405771683E1,9.759704590E-1,1.499592905E1
1.546712471E1,4.495301971E0,1.395443161E1,1.483265533E0,1.473546667E1
1.547712971E1,3.730093231E0,1.287083496E1,2.264490967E0,1.359043441E1
1.548713371E1,3.061433716E0,1.114073273E1,2.934497681E0,1.192055279E1
1.549713871E1,2.665507050E0,9.607022095E0,3.664828949E0,1.062218304E1
1.550714271E1,2.510878601E0,8.817114716E0,3.639232178E0,9.863571062E0
1.551714671E1,2.514920197E0,8.240513763E0,3.300935669E0,9.226433058E0
1.552715171E1,2.319127350E0,7.695796509E0,3.773353271E0,8.879292229E0
1.553715571E1,2.304906921E0,7.801626434E0,4.865482178E0,9.478970817E0
1.554716071E1,2.412084045E0,8.672964478E0,4.753814392E0,1.018023642E1
1.555716471E1,2.212548981E0,1.003064117E1,5.374573517E0,1.159289333E1
1.556716971E1,2.547402649E0,1.227582230E1,5.609734497E0,1.373514450E1
1.557717371E1,4.097878418E0,1.596490082E1,5.088069305E0,1.724990188E1
1.558717871E1,6.041736145E0,2.112631760E1,6.608008575E0,2.294536224E1
1.559718271E1,6.794969788E0,2.614133881E1,6.236630859E0,2.772069215E1
1.560718771E1,6.598727875E0,2.923106369E1,4.402944031E0,3.028835106E1
1.561719171E1,6.782545624E0,3.058724350E1,3.546425171E0,3.153029530E1
1.562719671E1,7.269632721E0,3.080219650E1,3.998185730E0,3.189997427E1
1.563720071E1,6.870861969E0,2.817381226E1,2.942730560E0,2.914844943E1
1.564720571E1,5.311554565E0,2.501822433E1,1.039737854E0,2.559697669E1
1.565720971E1,4.332590332E0,2.370470581E1,7.816744995E-1,2.411006909E1
1.566721471E1,3.783981171E0,2.378658554E1,5.983058167E-1,2.409311385E1
1.567721871E1,3.350931702E0,2.413101929E1,-1.543290710E-1,2.436305918E1
1.568722371E1,2.220482483E0,2.491733414E1,-6.920109558E-1,2.502564609E1
1.569722771E1,1.199006653E0,2.587399475E1,-8.089178467E-1,2.591438923E1
1.570723271E1,6.051914978E-1,2.501403305E1,-3.570075989E-1,2.502389979E1
1.571723671E1,-2.168989563E-1,2.139156601E1,1.435664520E0,2.144078530E1
1.572724171E1,-9.470805359E-1,1.557136917E1,5.793851624E0,1.664131053E1
1.573724571E1,-1.198108521E0,7.993078308E0,1.487157440E1,1.692597087E1
1.574725071E1,-2.604583740E-1,4.320914612E0,1.747032028E1,1.799861751E1
1.575725471E1,1.005459137E0,3.919150085E0,1.360475876E1,1.419366571E1
1.576725971E1,1.095571747E0,1.397344208E0,1.196057785E1,1.209166121E1
1.577726371E1,1.854044495E0,7.638615417E-1,1.461111603E0,2.481091002E0
1.578726871E1,1.603914642E0,-6.780899048E-1,-2.615810394E0,3.142421378E0
1.579727271E1,5.899232483E-1,-1.545985107E0,-2.965333557E0,3.395774212E0
1.580727671E1,-4.745132446E-2,-1.381477203E0,-2.600542145E0,2.945089190E0
1.581728171E1,-2.239343262E-1,-1.206491089E0,-2.401605835E0,2.696938619E0
1.582728571E1,-3.308120728E-1,-1.192120972E0,-1.910028076E0,2.275696880E0
1.583729071E1,-3.586541748E-1,-1.294358368E0,-1.827998657E0,2.268386099E0
1.584729471E1,-5.041516113E-1,-1.435963898E0,-1.748064880E0,2.317734236E0
1.585729971E1,-6.517446899E-1,-1.568887482E0,-1.849703522E0,2.511490034E0
1.586730371E1,-7.514373779E-1,-1.623074799E0,-2.086361389E0,2.748078198E0
1.587730871E1,-8.262817383E-1,-1.694476318E0,-2.356100464E0,3.017482544E0
1.588731271E1,-9.337582397E-1,-1.857786713E0,-2.729124756E0,3.430947078E0
1.589731771E1,-1.196162567E0,-2.073937225E0,-3.334465942E0,4.104958419E0
1.590732171E1,-1.204395447E0,-2.054028625E0,-3.539988556E0,4.266277178E0
1.591732671E1,-1.037342834E0,-1.979184265E0,-3.449127502E0,4.109711795E0
1.592733071E1,-8.619076538E-1,-1.869013367E0,-3.222798157E0,3.823940864E0
1.593733571E1,-8.434959412E-1,-1.769769745E0,-2.906505890E0,3.505901716E0
1.594733971E1,-9.331594849E-1,-1.695224762E0,-2.425406342E0,3.102768045E0
1.595734471E1,-1.038690033E0,-1.627715149E0,-2.048789520E0,2.815292541E0
1.596734871E1,-1.137634277E0,-1.451830902E0,-1.778751068E0,2.562416843E0
1.597735371E1,-1.286574554E0,-1.156794434E0,-1.446292419E0,2.255040844E0
1.598735771E1,-1.399888916E0,-5.685177612E-1,-1.103355560E0,1.870907511E0
1.599736271E1,-1.445543976E0,3.158432007E-2,-1.173858948E0,1.862401617E0
1.600736671E1,-1.495390320E0,2.854563904E-1,-1.359922028E0,2.041339139E0
1.601737171E1,-1.547481995E0,4.884342957E-1,-1.401535492E0,2.144194562E0
1.602737571E1,-1.739233246E0,4.843927002E-1,-1.549427948E0,2.379137562E0
1.603738071E1,-1.843566284E0,3.939807129E-1,-1.617236938E0,2.483830260E0
1.604738471E1,-1.876497803E0,2.421963501E-1,-1.506467285E0,2.418542279E0
1.605738971E1,-1.882485352E0,9.475296021E-2,-1.391206970E0,2.342687785E0
1.606739371E1,-1.775607605E0,-6.616241455E-2,-1.253493347E0,2.174489688E0
1.607739871E1,-1.639390869E0,-2.564167786E-1,-1.131646729E0,2.008476115E0
1.608740271E1,-1.581311646E0,-4.950205994E-1,-1.063388672E0,1.968854332E0
1.609740771E1,-1.490001526E0,-6.878196716E-1,-9.618997192E-1,1.902222783E0
1.610741171E1,-1.395248566E0,-8.306227112E-1,-8.316705322E-1,1.824370720E0
1.611741571E1,-1.324894867E0,-9.828561401E-1,-6.644682312E-1,1.778446128E0
1.612742071E1,-1.152902527E0,-1.028511200E0,-5.530998230E-1,1.641017653E0
1.613742471E1,-8.800199890E-1,-9.825567627E-1,-4.399351501E-1,1.390466076E0
1.614742971E1,-6.029461670E-1,-9.042695618E-1,-3.694317627E-1,1.147923058E0
1.615743371E1,-3.763174438E-1,-8.009843445E-1,-3.341052246E-1,9.459476940E-1
1.616743871E1,-2.023791504E-1,-7.171586609E-1,-3.061134338E-1,8.055925147E-1
1.617744271E1,-6.855743408E-2,-6.792874146E-1,-3.754193115E-1,7.791477221E-1
1.618744771E1,1.549278259E-1,-8.840615845E-1,-1.112785950E0,1.429636348E0
1.619745171E1,5.427713013E-1,-1.130299530E0,-1.944157104E0,2.313422694E0
1.620745671E1,6.101312256E-1,-7.479945374E-1,-2.113005981E0,2.323047614E0
1.621746071E1,-1.919009399E-1,4.794529724E-1,-1.107097778E0,1.221624580E0
1.622746571E1,-9.854008484E-1,1.256337433E0,-4.278103638E-1,1.653003413E0
1.623746971E1,-1.400637360E0,1.882784729E0,-1.724414062E-1,2.352955458E0
1.624747471E1,-1.431024170E0,5.763015747E0,6.604565735E0,8.881467740E0
1.625747871E1,1.392554169E0,1.761836243E1,4.261607941E1,4.613541076E1
1.626748371E1,4.110003204E0,3.570420273E1,7.340585175E1,8.173188661E1
1.627748771E1,-7.407496033E0,4.282818832E1,1.365235977E1,4.555778353E1
1.628749271E1,-1.599019821E1,4.156301926E1,-1.246667542E1,4.624488085E1
1.629749671E1,-1.700823120E1,4.916002121E1,-1.236892868E1,5.346941192E1
1.630750171E1,-7.151378632E0,5.733092972E1,-2.138333313E1,6.160539469E1
1.631750571E1,1.649270325E0,5.673157608E1,-1.498039810E1,5.869926869E1
1.632751071E1,1.221894058E1,5.000456497E1,2.750949371E1,5.836549727E1
1.633751471E1,1.543739777E1,3.643109116E1,2.657229263E1,4.766156091E1
1.634751971E1,9.170529785E0,2.609942596E1,-1.235351074E1,3.029666450E1
1.635752371E1,9.232201538E0,1.846200806E1,1.635498962E0,2.070637930E1
1.636752871E1,1.054751633E1,1.412208298E1,1.157468033E1,2.108688106E1
1.637753333E1,7.580685883E0,1.384815262E1,6.833290100E-1,1.580205898E1
1.638753733E1,5.379213867E0,1.352841751E1,1.911375275E0,1.468357510E1
1.639754233E1,2.959046631E0,1.605142090E1,2.666854248E0,1.653832463E1
1.640754633E1,-6.914122009E-1,2.043954575E1,-3.143463135E-3,2.045123691E1
1.641755133E1,-3.941154327E0,2.315459976E1,-2.707868958E-1,2.348917864E1
1.642755533E1,-4.956642609E0,2.280657349E1,6.780899048E-2,2.333908092E1
1.643756033E1,-4.409680023E0,2.075329330E1,-2.555186462E-1,2.121814673E1
1.644756433E1,-3.272943878E0,1.863923950E1,-1.208886108E0,1.896298543E1
1.645756933E1,-2.683619385E0,1.650782181E1,-1.438658295E0,1.678629594E1
1.646757333E1,-2.408341827E0,1.394455215E1,-6.074368286E-1,1.416402572E1
1.647757833E1,-2.056124268E0,1.119357285E1,5.962101746E-1,1.139645500E1
1.648758233E1,-1.722917175E0,8.569978638E0,2.297572174E0,9.038352468E0
1.649758733E1,-1.334774323E0,6.427034912E0,4.136348419E0,7.758722736E0
1.650759133E1,-8.876541138E-1,4.015399933E0,6.299500122E0,7.522969376E0
1.651759633E1,-3.761677551E-1,1.636097717E0,8.142916718E0,8.314169266E0
1.652760033E1,2.562670898E-1,-4.806504822E-1,9.223220215E0,9.239290494E0
1.653760533E1,9.056167603E-1,-1.851499786E0,8.832832031E0,9.070122098E0
1.654760933E1,1.463356934E0,-2.041754150E0,6.767427063E0,7.218603922E0
1.655761433E1,1.473984833E0,-2.317031708E0,4.778812408E0,5.511652679E0
1.656761833E1,1.307530975E0,-3.060385895E0,4.206552429E0,5.363830946E0
1.657762333E1,1.332528992E0,-3.433559875E0,3.692970428E0,5.215649290E0
1.658762733E1,1.306183777E0,-3.039279785E0,2.015558624E0,3.873733889E0
1.659763233E1,1.081501007E0,-2.346969452E0,2.121089172E-1,2.592855613E0
1.660763633E1,7.032376099E-1,-1.624571686E0,-1.439107361E0,2.281404457E0
1.661764033E1,4.010160828E-1,-8.283773804E-1,-2.595901794E0,2.754220236E0
1.662764533E1,4.248165894E-1,-4.454736328E-1,-2.557282104E0,2.630324629E0
1.663764933E1,4.459226990E-1,-4.492158508E-1,-2.064955902E0,2.159788140E0
1.664765433E1,4.442761230E-1,-5.319937134E-1,-1.732497253E0,1.865997138E0
1.665765833E1,4.667294312E-1,-5.763015747E-1,-1.472787323E0,1.648957964E0
1.666766333E1,5.098397827E-1,-6.132746887E-1,-1.225800934E0,1.462405681E0
1.667766733E1,5.047503662E-1,-6.465055847E-1,-9.479786682E-1,1.253557322E0
1.668767233E1,4.659809875E-1,-6.971003723E-1,-7.719447327E-1,1.139730617E0
1.669767633E1,3.873944092E-1,-7.253915405E-1,-7.122189331E-1,1.087898490E0
1.670768133E1,2.242337036E-1,-6.334826660E-1,-7.024891663E-1,9.721481732E-1
1.671768533E1,5.688171387E-2,1.079255676E-1,-7.090754700E-1,7.194939052E-1
1.672769033E1,-4.385879517E-2,7.566764832E-1,-7.864645386E-1,1.092249680E0
1.673769433E1,-7.334747314E-2,1.170565796E0,-1.092577972E0,1.602913210E0
1.674769933E1,-1.396595764E-1,1.898801422E0,-1.597328339E0,2.485238310E0
1.675770333E1,-5.282514954E-1,3.807482300E0,-2.328857117E0,4.494390568E0
1.676770833E1,-3.354224854E0,1.220382202E1,-2.293979645E0,1.286259845E1
1.677771233E1,-1.016042130E1,2.474085114E1,-1.692829742E0,2.679943187E1
1.678771733E1,-1.389111328E1,2.869592651E1,-1.737886047E0,3.192866227E1
1.679772133E1,-1.431263672E1,3.140514267E1,-2.657573547E0,3.461498596E1
1.680772633E1,-1.603211105E1,3.644351532E1,-3.854634247E0,4.000020749E1
1.681773033E1,-1.684312454E1,4.302278366E1,-4.542004852E0,4.642499937E1
1.682773533E1,-1.436128555E1,4.411326599E1,-2.265838165E0,4.644739801E1
1.683773933E1,-8.882378998E0,3.139406570E1,8.029452667E0,3.359994238E1
1.684774433E1,-6.940616913E0,1.668819672E1,2.153451874E1,2.811411692E1
1.685774833E1,-7.539820862E0,8.272846527E0,2.106823837E1,2.385706513E1
1.686775233E1,-6.445895691E0,5.571264496E0,9.921967163E0,1.307799647E1
1.687775733E1,-5.191953278E0,4.846322021E0,3.526366882E0,7.929595157E0
1.688776133E1,-5.130880280E0,5.680986328E0,1.495240631E0,7.799697600E0
1.689776633E1,-4.335883484E0,5.979615326E0,4.065545654E-1,7.397362479E0
1.690777033E1,-3.076701965E0,4.941673737E0,-2.851570129E-1,5.828168565E0
1.691777533E1,-1.967059479E0,3.804638214E0,-1.057999878E0,4.411797669E0
1.692777933E1,-1.219214630E0,2.902763672E0,-1.592388611E0,3.528203897E0
1.693778433E1,-8.912466431E-1,2.015408936E0,-1.732347565E0,2.803073642E0
1.694778833E1,-5.550457764E-1,9.376501465E-1,-2.035018158E0,2.308367933E0
1.695779333E1,-2.161505127E-1,3.219804382E-1,-1.982028351E0,2.019611059E0
1.696779733E1,-2.136058044E-1,6.804849243E-1,-1.562001801E0,1.717130396E0
1.697780233E1,-7.680528259E-1,2.523751831E0,-1.120120697E0,2.865990025E0
1.698780633E1,-1.354084167E0,4.775519257E0,-8.919950867E-1,5.043290923E0
1.699781133E1,-1.930236053E0,7.060218201E0,-8.518785095E-1,7.368730505E0
1.700781533E1,-2.784060516E0,9.570048981E0,-9.231303406E-1,1.000944554E1
1.701782033E1,-3.928430786E0,1.246637604E1,-1.180594940E0,1.312390583E1
1.702782433E1,-5.212460632E0,1.543500275E1,-1.447489929E0,1.635555816E1
1.703782933E1,-6.195765839E0,1.774275375E1,-1.297501831E0,1.883816170E1
1.704783333E1,-6.413862305E0,1.845482300E1,-5.533992004E-1,1.954544377E1
1.705783833E1,-5.684728546E0,1.568378540E1,1.090182953E0,1.671782767E1
1.706784233E1,-4.776267700E0,1.084150497E1,3.722159729E0,1.241794815E1
1.707784733E1,-4.210743713E0,7.533384247E0,5.805078278E0,1.040101796E1
1.708785133E1,-3.644171906E0,6.312523041E0,4.771926727E0,8.712015881E0
1.709785633E1,-3.121907959E0,6.473588104E0,2.586621094E0,7.638341504E0
1.710786033E1,-2.956501923E0,6.687493286E0,1.075513458E0,7.390547968E0
1.711786533E1,-3.281775513E0,6.677464142E0,3.064128113E-1,7.446641303E0
1.712786933E1,-3.884571991E0,7.198979645E0,-3.338058472E-1,8.186979530E0
1.713787333E1,-4.515809326E0,8.637787628E0,-1.274449768E0,9.829960895E0
1.714787833E1,-4.817132721E0,9.847871246E0,-1.681902466E0,1.109117359E1
1.715788233E1,-4.857249298E0,1.000055374E1,-1.417402496E0,1.120771947E1
1.716788733E1,-4.637955322E0,9.493108978E0,-1.064436493E0,1.061898172E1
1.717789133E1,-4.254602509E0,8.910221100E0,-8.394543457E-1,9.909508875E0
1.718789633E1,-3.782633972E0,8.373587036E0,-4.701722717E-1,9.200344645E0
1.719790033E1,-3.245251465E0,8.069120178E0,9.430389404E-2,8.697772746E0
1.720790533E1,-2.737507324E0,8.175997925E0,7.083270264E-1,8.651162673E0
1.721790933E1,-2.335293732E0,8.576265564E0,1.413061523E0,9.000148371E0
1.722791433E1,-2.140997772E0,9.092242584E0,2.183958435E0,9.592831757E0
1.723791833E1,-2.160008240E0,9.655820618E0,2.790497131E0,1.028043684E1
1.724792333E1,-2.495460663E0,9.939929810E0,2.868634644E0,1.064230207E1
1.725792733E1,-3.016377411E0,9.794132996E0,2.467169495E0,1.054089651E1
1.726793233E1,-3.433410187E0,9.350605316E0,1.867217102E0,1.013452638E1
1.727793633E1,-3.595972137E0,8.769364014E0,1.290915527E0,9.565522658E0
1.728794133E1,-3.632496185E0,8.244854736E0,9.684860229E-1,9.061491231E0
1.729794533E1,-3.665128326E0,7.814499664E0,8.698411560E-1,8.675032812E0
1.730795033E1,-3.611839142E0,7.455546112E0,9.463320923E-1,8.338230882E0
1.731795433E1,-3.410956879E0,7.305108948E0,1.082249451E0,8.134525643E0
1.732795933E1,-3.111878815E0,7.325167236E0,1.200054474E0,8.048726330E0
1.733796333E1,-2.871029663E0,7.369624786E0,1.220112762E0,8.002678050E0
1.734796833E1,-2.694995728E0,7.363038483E0,1.263073425E0,7.941831788E0
1.735797233E1,-2.575244751E0,7.322023773E0,1.359023895E0,7.879775607E0
1.736797633E1,-2.599793701E0,7.141499176E0,1.261426849E0,7.703968813E0
1.737798458E1,-2.689906311E0,6.673123169E0,9.613009644E-1,7.258806261E0
1.738798858E1,-2.729873199E0,6.420149231E0,7.562274170E-1,7.017293192E0
1.739799358E1,-2.778372345E0,6.359824677E0,7.201524353E-1,6.977488254E0
1.740799758E1,-2.845432892E0,6.460265808E0,6.610253906E-1,7.090026602E0
1.741800258E1,-2.780018921E0,6.662195892E0,5.553451538E-1,7.240287808E0
1.742800658E1,-2.379451904E0,7.020101624E0,6.581813049E-1,7.441560374E0
1.743801158E1,-1.861079865E0,7.551945648E0,1.441352692E0,7.910309660E0
1.744801558E1,-1.424138489E0,7.690557404E0,2.093396759E0,8.096613712E0
1.745802058E1,-1.294657745E0,7.392826538E0,1.995500336E0,7.766082957E0
1.746802458E1,-1.683549042E0,7.144343262E0,2.237397308E0,7.673455853E0
1.747802958E1,-2.210902405E0,7.572153625E0,3.347339172E0,8.569146953E0
1.748803358E1,-2.672392731E0,8.438402252E0,5.723348236E0,1.054063710E1
1.749803858E1,-2.898722076E0,8.953780518E0,6.543492737E0,1.146255087E1
1.750804258E1,-2.349813538E0,8.483757935E0,3.730691986E0,9.561058260E0
