"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.545511250E-1,-3.137475586E-1,2.948867798E-1,9.654323730E0,9.663920656E0
8.645571250E-1,-2.097138977E-1,4.438270569E-1,9.451645203E0,9.464383731E0
8.745621250E-1,-7.304809570E-2,6.197113037E-1,9.207053833E0,9.228175248E0
8.845681250E-1,3.098556519E-2,7.679031372E-1,8.915310516E0,8.948373983E0
8.945731251E-1,8.607101440E-2,9.159452820E-1,8.700956268E0,8.749457352E0
9.045781250E-1,1.014889526E-1,1.070424042E0,8.619824982E0,8.686627099E0
9.145841250E-1,5.882766724E-2,1.191073151E0,8.633895721E0,8.715863197E0
9.245891250E-1,-4.266128540E-2,1.253493347E0,8.681347046E0,8.771479470E0
9.345941250E-1,-1.387614441E-1,1.272354126E0,8.767268372E0,8.860199459E0
9.446001250E-1,-2.085163879E-1,1.234782257E0,8.916508026E0,9.004014754E0
9.546051250E-1,-2.547702026E-1,1.198407898E0,9.067843323E0,9.150238897E0
9.646111250E-1,-2.427951050E-1,1.229992218E0,9.238488464E0,9.323170031E0
9.746161251E-1,-2.107617188E-1,1.288520508E0,9.369166718E0,9.459703514E0
9.846211250E-1,-1.727407837E-1,1.325194244E0,9.480834503E0,9.574560149E0
9.946271250E-1,-1.282832336E-1,1.323996735E0,9.573342133E0,9.665314456E0
1.004632125E0,-5.867797852E-2,1.280587006E0,9.644743652E0,9.729564549E0
1.014638125E0,-2.050735474E-2,1.251248016E0,9.689350891E0,9.769829212E0
1.024643125E0,4.176315308E-2,1.250798950E0,9.750423889E0,9.830412412E0
1.034648125E0,1.213975525E-1,1.290167084E0,9.838291168E0,9.923267687E0
1.044654125E0,1.793270874E-1,1.315614166E0,9.907746735E0,9.996321533E0
1.054659125E0,1.835183716E-1,1.294058990E0,1.002779709E1,1.011261500E1
1.064664125E0,1.252894592E-1,1.224304047E0,1.026310776E1,1.033663382E1
1.074670125E0,1.661544800E-2,1.062191162E0,1.047791107E1,1.053162602E1
1.084675125E0,-9.849517822E-2,9.391470337E-1,1.068014053E1,1.072180490E1
1.094681125E0,-1.878593445E-1,8.372090149E-1,1.084913910E1,1.088301563E1
1.104686125E0,-2.716850281E-1,7.105723572E-1,1.088611221E1,1.091266076E1
1.114691125E0,-2.984793091E-1,6.454577637E-1,1.086844894E1,1.089168894E1
1.124697125E0,-2.493814087E-1,7.111711121E-1,1.075154205E1,1.077792243E1
1.134702125E0,-1.511856079E-1,8.461903381E-1,1.056428146E1,1.059919516E1
1.144707125E0,-2.155517578E-2,9.529183960E-1,1.038824753E1,1.043188405E1
1.154713125E0,7.424560547E-2,9.957293701E-1,1.022583527E1,1.027446817E1
1.164718125E0,1.185534668E-1,9.821076965E-1,1.003617966E1,1.008481495E1
1.174724125E0,1.534309387E-1,9.592053223E-1,9.856403503E0,9.904155993E0
1.184729125E0,2.974314880E-1,9.857002258E-1,9.892927551E0,9.946360438E0
1.194734125E0,4.664300537E-1,1.055604858E0,1.016161880E1,1.022694262E1
1.204740125E0,5.270539856E-1,1.126856689E0,1.060858932E1,1.068128079E1
1.214745125E0,3.583547974E-1,1.060245209E0,1.113893646E1,1.119501869E1
1.224750125E0,4.864883423E-2,9.128018188E-1,1.159009827E1,1.162608927E1
1.234756125E0,-2.474354553E-1,7.343728638E-1,1.180385376E1,1.182926419E1
1.244761125E0,-4.522096252E-1,5.200186157E-1,1.174682236E1,1.176701952E1
1.254767125E0,-5.686674500E-1,2.544708252E-1,1.145642624E1,1.147335349E1
1.264772125E0,-5.269042969E-1,4.715194702E-2,1.102427490E1,1.103696011E1
1.274777375E0,-4.095483398E-1,-8.412506104E-2,1.057670563E1,1.058496617E1
1.284783375E0,-3.138972473E-1,-1.445993042E-1,1.011386810E1,1.011977117E1
1.294788375E0,-2.507286072E-1,-9.595046997E-2,9.650880890E0,9.654614093E0
1.304793375E0,-2.218386841E-1,-3.427871704E-2,9.236991577E0,9.239718655E0
1.314799375E0,-3.013233948E-1,5.134323120E-2,8.790619812E0,8.795932503E0
1.324804375E0,-3.375480652E-1,2.305206299E-1,8.352480927E0,8.362476672E0
1.334810375E0,-2.963836670E-1,5.031037903E-1,8.048014069E0,8.069168926E0
1.344815375E0,-2.637515259E-1,8.199948120E-1,8.010591888E0,8.056769747E0
1.354820375E0,-3.221301270E-1,1.049018555E0,8.313112793E0,8.385228205E0
1.364826375E0,-5.215155029E-1,1.080453186E0,8.797954559E0,8.879378466E0
1.374831375E0,-7.458988953E-1,1.086889801E0,9.219477997E0,9.313241602E0
1.384836375E0,-8.436456299E-1,1.262175293E0,9.664502563E0,9.783017644E0
1.394842375E0,-8.072712708E-1,1.528471527E0,1.017868332E1,1.032441312E1
1.404847375E0,-7.258406067E-1,1.722168732E0,1.066906357E1,1.083151084E1
1.414853375E0,-6.774911499E-1,1.700463867E0,1.107172623E1,1.122201823E1
1.424858375E0,-7.107220459E-1,1.429227905E0,1.125793900E1,1.137053247E1
1.434863375E0,-7.643106079E-1,9.886940002E-1,1.119027969E1,1.125984219E1
1.444869375E0,-7.584727478E-1,5.902226257E-1,1.090123077E1,1.094351297E1
1.454874375E0,-7.255412292E-1,3.909869385E-1,1.056083862E1,1.059295017E1
1.464880375E0,-2.844085693E-1,9.400451660E-2,1.025712021E1,1.026149307E1
1.474885375E0,-2.812651062E-1,5.807922363E-2,9.775571594E0,9.779789530E0
1.484890375E0,-1.213975525E-1,1.402583313E-1,9.392967224E0,9.394798723E0
1.494896375E0,7.499404907E-2,8.547225952E-2,9.241931305E0,9.242630787E0
1.504901375E0,-9.220825195E-2,7.095245361E-2,9.077423401E0,9.078168990E0
1.514906375E0,-1.889071655E-1,1.221459961E-1,8.858129425E0,8.860985412E0
1.524912375E0,-1.498384094E-1,2.815644836E-1,8.628357239E0,8.634250329E0
1.534917375E0,-7.155120850E-2,4.827461243E-1,8.441396027E0,8.455491131E0
1.544923375E0,-2.859054565E-2,6.086343384E-1,8.324040070E0,8.346310338E0
1.554928375E0,-1.143621826E-1,8.560697937E-1,8.224497070E0,8.269721051E0
1.564933375E0,-9.235794067E-2,1.226399689E0,8.234825592E0,8.326159902E0
1.574939375E0,5.538482666E-3,1.593137054E0,8.345295868E0,8.496003735E0
1.584944375E0,-3.757186890E-2,1.856439514E0,8.558602295E0,8.757708180E0
1.594949375E0,-1.426533508E-1,1.968406677E0,8.863667908E0,9.080725940E0
1.604955375E0,-2.743794250E-1,1.944755859E0,9.203311615E0,9.410542179E0
1.614960375E0,-4.540058899E-1,1.798959045E0,9.568103027E0,9.746331132E0
1.624965375E0,-6.047424316E-1,1.632056122E0,9.969119110E0,1.011991385E1
1.634971375E0,-7.384144592E-1,1.443897400E0,1.043195663E1,1.055726361E1
1.644976375E0,-6.715036011E-1,1.391206970E0,1.119761444E1,1.130366945E1
1.654982375E0,-4.433779907E-1,1.369651794E0,1.063807800E1,1.073504698E1
1.664987375E0,-4.686753845E-1,1.305585022E0,1.045875092E1,1.055034026E1
1.674992375E0,-3.393443298E-1,1.116977234E0,1.010952713E1,1.017670534E1
1.684998375E0,-3.254232788E-1,8.644523621E-1,9.643695831E0,9.687829864E0
1.695003375E0,-3.424877930E-1,7.575746155E-1,9.272916870E0,9.310113021E0
1.705008375E0,-3.135978699E-1,8.265811157E-1,8.990903320E0,9.034263804E0
1.715014375E0,-1.603166199E-1,1.050216064E0,8.879534912E0,8.942862822E0
1.725019375E0,3.038681030E-2,1.245709534E0,9.010213165E0,9.095969266E0
1.735025375E0,-9.160949707E-2,1.381477203E0,9.069789276E0,9.174854172E0
1.745030375E0,-3.177891541E-1,1.432221680E0,9.159602509E0,9.276344485E0
1.755035375E0,-4.279600525E-1,1.378633118E0,9.094936981E0,9.208781557E0
1.765041375E0,-3.146456909E-1,1.460213470E0,9.103469238E0,9.225203383E0
1.775046375E0,-2.067201233E-1,1.667232971E0,9.252259827E0,9.403547782E0
1.785052375E0,-2.004331970E-1,1.812880096E0,9.522148590E0,9.695257680E0
1.795057375E0,-3.017724609E-1,1.835034027E0,9.798473969E0,9.973390026E0
1.805062375E0,-4.001179504E-1,1.788929901E0,1.007914032E1,1.024448311E1
1.815068375E0,-5.014572144E-1,1.706900482E0,1.032268387E1,1.047486376E1
1.825073375E0,-7.436535645E-1,1.376836853E0,1.016566040E1,1.028539507E1
1.835078375E0,-9.032217407E-1,4.842430115E-1,9.577832794E0,9.632506519E0
1.845084375E0,-7.638615417E-1,9.816586304E-1,9.178313599E0,9.262212405E0
1.855089375E0,-2.676434326E-1,1.898202667E0,9.178163910E0,9.376219874E0
1.865095375E0,6.756948853E-1,2.544408875E0,9.382638702E0,9.744972505E0
1.875100375E0,1.355281677E0,2.910098419E0,9.881401520E0,1.038978139E1
1.885105375E0,1.126557312E0,2.741249542E0,1.031280441E1,1.073021506E1
1.895111375E0,4.326004028E-2,2.160307617E0,1.048030609E1,1.070072970E1
1.905116375E0,-3.013233948E-1,1.667232971E0,1.072250244E1,1.085552947E1
1.915121375E0,-1.901046753E-2,1.461261292E0,1.097577576E1,1.107263742E1
1.925127375E0,-2.433938599E-1,1.276395721E0,1.069121750E1,1.076989128E1
1.935132375E0,-2.444416809E-1,1.165626068E0,1.032777328E1,1.039621743E1
1.945137375E0,-1.336720276E-1,1.042581940E0,1.024334885E1,1.029713751E1
1.955143375E0,9.864486694E-2,8.881031799E-1,1.031834290E1,1.035696182E1
1.965148375E0,1.276844788E-1,7.461982727E-1,1.023376877E1,1.026173174E1
1.975154375E0,1.300794983E-1,5.652246094E-1,9.999954987E0,1.001676092E1
1.985159375E0,3.183879089E-1,4.240681458E-1,9.764344940E0,9.778733904E0
1.995164375E0,5.866300964E-1,2.728825378E-1,9.497300262E0,9.519312582E0
2.005170375E0,7.646099854E-1,1.260379028E-1,9.110803986E0,9.143700741E0
2.015175375E0,8.240364075E-1,5.343887329E-2,8.765621796E0,8.804431678E0
2.025180375E0,8.288264465E-1,-1.990859985E-2,8.553662567E0,8.593747317E0
2.035186375E0,7.117698669E-1,-8.741821289E-2,8.376880188E0,8.407519252E0
2.045191375E0,6.292913818E-1,-1.392105103E-2,8.351582794E0,8.375269345E0
2.055197375E0,5.680686951E-1,2.258802795E-1,8.572373657E0,8.594144173E0
2.065202375E0,4.782554626E-1,5.399272156E-1,8.944799194E0,8.973833201E0
2.075207375E0,3.573069763E-1,8.307723999E-1,9.717342682E0,9.759333986E0
2.085213375E0,2.306703186E-1,1.053658905E0,1.046982788E1,1.052524117E1
2.095218375E0,-7.978408813E-2,1.158291321E0,1.069945038E1,1.076226011E1
2.105223375E0,-3.118016052E-1,1.055006104E0,1.153935379E1,1.159167563E1
2.115229375E0,-4.168830872E-1,8.936416626E-1,1.197345108E1,1.201398842E1
2.125234375E0,-6.623725891E-1,6.741979980E-1,1.169577850E1,1.173390452E1
2.135240375E0,-6.914122009E-1,4.734654236E-1,1.150507507E1,1.153555256E1
2.145245375E0,-6.286926270E-1,2.778222656E-1,1.113249985E1,1.115369860E1
2.155250375E0,-6.297404480E-1,7.798782349E-2,1.043539948E1,1.045467443E1
2.165256375E0,-5.539979553E-1,-2.589614868E-2,9.747430115E0,9.763195081E0
2.175261375E0,-4.282594299E-1,3.592529297E-2,9.235494690E0,9.245488572E0
2.185266375E0,-2.658471680E-1,2.700384521E-1,8.820557556E0,8.828693623E0
2.195272375E0,-6.406677246E-2,5.592370605E-1,8.568781128E0,8.587249889E0
2.205277375E0,6.765930176E-2,7.652087402E-1,8.433013458E0,8.467929982E0
2.215283375E0,1.275347900E-1,8.836125183E-1,8.323890381E0,8.371629906E0
2.225288375E0,1.645079041E-1,9.306147766E-1,8.247549133E0,8.301516333E0
2.235293375E0,1.092727661E-1,8.755293274E-1,8.241112518E0,8.288210161E0
2.245299375E0,-2.245330811E-2,8.131091309E-1,8.330326996E0,8.369946145E0
2.255304375E0,-1.344204712E-1,7.294331360E-1,8.375532990E0,8.408311033E0
2.265309375E0,-1.998344421E-1,7.047344971E-1,8.437354431E0,8.469092886E0
2.275319792E0,-2.339634705E-1,7.348219299E-1,8.537346497E0,8.572105189E0
2.285324792E0,-1.942959595E-1,8.403524780E-1,8.753047943E0,8.795441518E0
2.295329792E0,-1.035845947E-1,1.006506958E0,9.062304840E0,9.118615851E0
2.305335792E0,-5.628295898E-2,1.153650970E0,9.353150024E0,9.424197245E0
2.315340792E0,-6.885681152E-2,1.244212646E0,9.702074432E0,9.781771550E0
2.325346792E0,-1.374142456E-1,1.276246033E0,1.003662872E1,1.011837945E1
2.335351792E0,-2.531236267E-1,1.252595215E0,1.023825943E1,1.031770432E1
2.345356792E0,-3.209326172E-1,1.204844513E0,1.037208115E1,1.044675621E1
2.355362792E0,-3.570075989E-1,1.180445251E0,1.044363235E1,1.051619523E1
2.365367792E0,-3.209326172E-1,1.134640503E0,1.053000275E1,1.059581826E1
2.375372792E0,-3.002755737E-1,1.051712952E0,1.063732956E1,1.069341132E1
2.385378792E0,-3.213816833E-1,9.243278503E-1,1.084779190E1,1.089184361E1
2.395383792E0,-3.978726196E-1,7.969427490E-1,1.112336884E1,1.115897641E1
2.405389792E0,-4.938230896E-1,6.671626282E-1,1.134640503E1,1.137672511E1
2.415394792E0,-5.504054260E-1,5.321434021E-1,1.150926636E1,1.153470133E1
2.425399792E0,-5.712121582E-1,4.337979126E-1,1.154683823E1,1.156909404E1
2.435405792E0,-5.963598633E-1,3.558100891E-1,1.146735352E1,1.148836118E1
2.445410792E0,-6.569837952E-1,3.776646423E-1,1.121557709E1,1.124114886E1
2.455415792E0,-6.047424316E-1,5.339396667E-1,1.080513062E1,1.083520432E1
2.465421792E0,-4.209246826E-1,7.044351196E-1,1.041055115E1,1.044284356E1
2.475426792E0,-2.451901245E-1,8.220904541E-1,1.014994308E1,1.018613251E1
2.485432792E0,-1.636097717E-1,9.131011963E-1,9.999505920E0,1.004244196E1
2.495437792E0,-1.185534668E-1,9.921368408E-1,9.864935760E0,9.915409623E0
2.505442792E0,-5.493576050E-2,1.069525909E0,9.779762878E0,9.838224716E0
2.515448792E0,1.228944397E-1,1.252744904E0,9.767338715E0,9.848115475E0
2.525453792E0,3.535647583E-1,1.527573395E0,9.833351440E0,9.957574457E0
2.535458792E0,4.872367859E-1,1.717528381E0,1.002465363E1,1.018238596E1
2.545464792E0,4.216731262E-1,1.671873322E0,1.042372375E1,1.056536727E1
2.555469792E0,1.399589539E-1,1.404828644E0,1.105720642E1,1.114697025E1
2.565474792E0,-3.218307495E-1,9.005273438E-1,1.172826096E1,1.176718444E1
2.575480792E0,-7.292834473E-1,2.601589966E-1,1.239437576E1,1.241853806E1
2.585485792E0,-1.132694550E0,-4.170327759E-1,1.289134232E1,1.294772644E1
2.595491792E0,-1.493893433E0,-8.774752808E-1,1.300735107E1,1.312222780E1
2.605496792E0,-1.605561218E0,-1.001118164E0,1.263836838E1,1.277921827E1
2.615501792E0,-1.465003510E0,-8.909472656E-1,1.179726746E1,1.192122233E1
2.625507792E0,-1.085692291E0,-6.218069458E-1,1.058972855E1,1.066338231E1
2.635512792E0,-7.753875732E-1,-3.507206726E-1,9.392518158E0,9.430992961E0
2.645517792E0,-6.846762085E-1,-1.978884888E-1,8.346044312E0,8.376419105E0
2.655523792E0,-5.944139099E-1,-8.921447754E-2,7.541018372E0,7.564935241E0
2.665528792E0,-5.792953491E-1,1.466949463E-2,6.997947693E0,7.021899331E0
2.675533792E0,-6.119274902E-1,1.664538574E-1,6.740183716E0,6.769951157E0
2.685539792E0,-7.569758606E-1,3.644920349E-1,6.813531189E0,6.865134679E0
2.695544792E0,-9.681866455E-1,6.087840271E-1,7.116950226E0,7.208258034E0
2.705550792E0,-1.090781708E0,9.163943481E-1,7.607180786E0,7.739430396E0
2.715555792E0,-1.103056183E0,1.282083893E0,8.260871429E0,8.432227987E0
2.725560792E0,-1.137634277E0,1.563199310E0,8.936566315E0,9.143304727E0
2.735566792E0,-1.199156342E0,1.616937561E0,9.517657928E0,9.728220570E0
2.745571792E0,-1.313069458E0,1.473535767E0,1.002151016E1,1.021401610E1
2.755576792E0,-1.435514832E0,1.259031830E0,1.044827271E1,1.062131190E1
2.765582792E0,-1.462758179E0,1.030008087E0,1.078417419E1,1.093155941E1
2.775587792E0,-1.393901367E0,7.945477295E-1,1.101020416E1,1.112649373E1
2.785593792E0,-1.264869690E0,5.816903687E-1,1.096769257E1,1.105570166E1
2.795598792E0,-1.052461395E0,4.252656555E-1,1.069181625E1,1.075190498E1
2.805603792E0,-7.762857056E-1,3.363505554E-1,1.021490799E1,1.024988275E1
2.815609792E0,-4.718188477E-1,3.568579102E-1,9.721683655E0,9.739665994E0
2.825614792E0,-2.609074402E-1,4.791535950E-1,9.221573639E0,9.237698915E0
2.835619792E0,-1.722917175E-1,5.989045715E-1,8.783434753E0,8.805515158E0
2.845625792E0,-1.243913269E-1,7.369175720E-1,8.450077972E0,8.483061856E0
2.855630792E0,-1.317260742E-2,8.898994446E-1,8.292904816E0,8.340525452E0
2.865636792E0,7.020401001E-2,1.051114197E0,8.342451782E0,8.408702123E0
2.875641792E0,9.894424438E-2,1.236279144E0,8.473579102E0,8.563861213E0
2.885646792E0,-8.981323242E-4,1.351539459E0,8.651259613E0,8.756195099E0
2.895652792E0,-1.565744019E-1,1.349593506E0,8.777447205E0,8.881975997E0
2.905657792E0,-2.068698120E-1,1.407373352E0,8.984766083E0,9.096676120E0
2.915662792E0,-2.490820312E-1,1.504072266E0,9.218130798E0,9.343351147E0
2.925668792E0,-3.062631226E-1,1.602118378E0,9.515562286E0,9.654351662E0
2.935673792E0,-3.793112183E-1,1.641935577E0,9.760602722E0,9.905008579E0
2.945678792E0,-4.852908325E-1,1.586251373E0,9.889185333E0,1.002734697E1
2.955684792E0,-5.289999390E-1,1.494641876E0,9.948312378E0,1.007386294E1
2.965689792E0,-5.013075256E-1,1.459315338E0,9.967622223E0,1.008634737E1
2.975695792E0,-3.872447205E-1,1.460063782E0,9.953401794E0,1.006737066E1
2.985700792E0,-2.872526550E-1,1.427132263E0,9.901310120E0,1.000775513E1
2.995705792E0,-2.513273621E-1,1.411414948E0,9.859247589E0,9.962932330E0
3.005711792E0,-2.197430420E-1,1.421893158E0,9.827962646E0,9.932719514E0
3.015716792E0,-1.938468933E-1,1.331630859E0,9.751322021E0,9.843733973E0
3.025721792E0,-1.719923401E-1,1.234333191E0,9.626032562E0,9.706372272E0
3.035727792E0,-1.191522217E-1,1.178948364E0,9.503886566E0,9.577472337E0
3.045732792E0,-7.993377686E-2,1.168170776E0,9.437125397E0,9.509487269E0
3.055738792E0,-5.897735596E-2,1.216220856E0,9.402397614E0,9.480915166E0
3.065743792E0,-8.382568359E-2,1.296753387E0,9.403744812E0,9.493103422E0
3.075748792E0,-1.002914429E-1,1.377585297E0,9.441316681E0,9.541816404E0
3.085754792E0,-1.224453735E-1,1.462458801E0,9.458231506E0,9.571411695E0
3.095759792E0,-1.398092651E-1,1.577419739E0,9.445358276E0,9.577191271E0
3.105764792E0,-1.329235840E-1,1.686093750E0,9.495803375E0,9.645250777E0
3.115770792E0,-1.064286804E-1,1.772164764E0,9.656269684E0,9.818117906E0
3.125775792E0,-1.529818726E-1,1.813179474E0,9.869725800E0,1.003606051E1
3.135780792E0,-2.836601257E-1,1.744771729E0,9.924062805E0,1.008026359E1
3.145786792E0,-4.237687683E-1,1.600322113E0,9.699529724E0,9.839791040E0
3.155791792E0,-4.251159668E-1,1.559606781E0,9.386380920E0,9.524560026E0
3.165796792E0,-2.636018372E-1,1.700912933E0,9.278754730E0,9.437048272E0
3.175802792E0,1.646575928E-3,1.945653992E0,9.459279327E0,9.657304881E0
3.185807792E0,1.351689148E-1,2.125430145E0,9.815688171E0,1.004407578E1
3.195813792E0,7.813751221E-2,2.056423645E0,1.015143997E1,1.035793016E1
3.205818792E0,-1.945953369E-2,1.746717682E0,1.050560349E1,1.064984065E1
3.215823792E0,-1.639091492E-1,1.374741211E0,1.084928879E1,1.093726871E1
3.225829792E0,-2.636018372E-1,1.078507233E0,1.113624207E1,1.119144991E1
3.235834792E0,-1.963916016E-1,8.387059021E-1,1.140672958E1,1.143920789E1
3.245839792E0,-1.014889526E-1,6.024971008E-1,1.151914581E1,1.153533801E1
3.255845792E0,-9.280700684E-2,4.001179504E-1,1.144310394E1,1.145047315E1
3.265850792E0,-9.999206543E-2,2.730322266E-1,1.116573074E1,1.116951602E1
