"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.288209554E1,1.569785614E0,6.752458191E-1,1.024918671E0,1.992647001E0
1.289209954E1,1.541644135E0,8.072712708E-1,1.410666504E0,2.240163728E0
1.290210454E1,1.712438965E0,8.994795227E-1,1.743424530E0,2.604042955E0
1.291210954E1,1.813029785E0,1.041683807E0,1.836680603E0,2.783087816E0
1.292211354E1,1.761087799E0,1.072968750E0,1.784888306E0,2.727364742E0
1.293211854E1,1.462309113E0,1.077160034E0,1.584305420E0,2.410113139E0
1.294212354E1,1.026714935E0,9.984237671E-1,1.447938995E0,2.036546319E0
1.295212754E1,6.045927429E-1,9.129515076E-1,1.451381836E0,1.818109478E0
1.296213254E1,2.112107849E-1,7.955955505E-1,1.434766388E0,1.654127221E0
1.297213754E1,-3.293151855E-3,5.707630920E-1,1.372795258E0,1.486723973E0
1.298214154E1,1.597178650E-1,2.204914856E-1,1.445543976E0,1.470960121E0
1.299214654E1,5.272036743E-1,-1.401086426E-1,1.456620941E0,1.555415929E0
1.300215154E1,9.499246216E-1,-4.465214539E-1,1.440604248E0,1.782436197E0
1.301215554E1,1.190025330E0,-6.203100586E-1,1.642085266E0,2.120704806E0
1.302216054E1,1.167422333E0,-6.486012268E-1,2.014361115E0,2.416859358E0
1.303216554E1,1.133143616E0,-6.957531738E-1,2.431094513E0,2.770975905E0
1.304216954E1,1.213526459E0,-8.436456299E-1,3.099155273E0,3.433532849E0
1.305217454E1,1.487456818E0,-8.422984314E-1,3.907624054E0,4.265151835E0
1.306217954E1,2.150577850E0,-6.259982300E-1,4.213737488E0,4.772048039E0
1.307218354E1,3.215014343E0,-4.082011414E-1,4.658013611E0,5.674507573E0
1.308218854E1,4.348906403E0,-1.971400452E-1,5.976172485E0,7.393678967E0
1.309219354E1,5.740861816E0,1.333726501E-1,8.214168549E0,1.002236737E1
1.310219754E1,6.595734100E0,7.203021240E-1,1.120464981E1,1.302177871E1
1.311220254E1,5.862858124E0,1.048120422E0,1.397329239E1,1.518962021E1
1.312220754E1,5.128784637E0,7.680528259E-1,1.677786026E1,1.756106295E1
1.313221154E1,6.371650085E0,1.467847595E0,2.044957489E1,2.146945771E1
1.314221654E1,9.509125671E0,2.183659058E0,2.508857803E1,2.691892616E1
1.315222154E1,1.280572037E1,2.072440338E0,2.961785934E1,3.233417813E1
1.316222554E1,1.534189636E1,1.407073975E0,3.112702103E1,3.473103913E1
1.317223054E1,1.724952942E1,6.150709534E-1,3.092808472E1,3.541851213E1
1.318223554E1,1.890942764E1,8.039781189E-1,3.096984787E1,3.629523814E1
1.319223954E1,1.897214722E1,1.346000977E0,2.994567764E1,3.547531111E1
1.320224454E1,1.624751312E1,1.925895081E0,2.695040634E1,3.152800591E1
1.321224954E1,1.243015137E1,2.404300232E0,2.308364731E1,2.632762989E1
1.322225354E1,9.821975098E0,2.947370911E0,1.960622864E1,2.212605684E1
1.323225854E1,7.971074066E0,3.539090424E0,1.708217743E1,1.917978020E1
1.324226354E1,7.222480774E0,3.522025909E0,1.532123932E1,1.730055691E1
1.325226754E1,7.086264038E0,3.374432831E0,1.397493896E1,1.602812697E1
1.326227254E1,7.064409485E0,3.153941345E0,1.305525146E1,1.517540175E1
1.327227754E1,7.005881195E0,3.008294220E0,1.271695496E1,1.482744579E1
1.328228154E1,6.893764343E0,3.054248657E0,1.287517593E1,1.492054212E1
1.329228654E1,6.898853760E0,3.075504456E0,1.315404602E1,1.516844875E1
1.330229154E1,6.907236328E0,3.101400604E0,1.350117416E1,1.547935087E1
1.331229554E1,6.964866486E0,3.035687256E0,1.357482101E1,1.555636615E1
1.332230054E1,6.681805115E0,2.887944489E0,1.321960968E1,1.509121675E1
1.333230608E1,6.177054749E0,2.582429810E0,1.253223907E1,1.420851735E1
1.334231008E1,5.770350494E0,2.334395599E0,1.167332520E1,1.322924294E1
1.335231508E1,5.339097290E0,2.324516144E0,1.048794022E1,1.199609208E1
1.336232008E1,4.807253265E0,2.354004822E0,8.987310791E0,1.046053430E1
1.337232408E1,4.137545929E0,2.142494659E0,7.500752106E0,8.830110522E0
1.338232908E1,3.545826416E0,2.009571075E0,6.277495880E0,7.484531743E0
1.339233408E1,3.210373993E0,1.973945160E0,5.260959778E0,6.471526748E0
1.340233808E1,2.886297913E0,1.870061188E0,4.346960449E0,5.542915265E0
1.341234308E1,2.614463196E0,1.612596588E0,3.595972137E0,4.729365832E0
1.342234808E1,2.479743347E0,1.401236115E0,3.028801575E0,4.157671066E0
1.343235208E1,2.287393341E0,1.386566620E0,2.548899536E0,3.694810433E0
1.344235708E1,1.934127960E0,1.348994751E0,2.105371857E0,3.161206804E0
1.345236208E1,1.555714874E0,1.191821594E0,1.752106476E0,2.628795273E0
1.346236608E1,1.403032379E0,1.064286804E0,1.638642426E0,2.405484412E0
1.347237108E1,1.366059265E0,1.035546570E0,1.613943787E0,2.354419071E0
1.348237608E1,1.390308838E0,9.524693298E-1,1.821262665E0,2.481361357E0
1.349238008E1,1.503473511E0,8.086184692E-1,2.074386292E0,2.686517246E0
1.350238508E1,1.797013092E0,5.854325867E-1,2.303859100E0,2.979891629E0
1.351239008E1,2.087109833E0,3.297642517E-1,2.632725220E0,3.375798276E0
1.352239408E1,2.300266571E0,1.422042847E-1,2.950963440E0,3.744280115E0
1.353239908E1,2.536924438E0,-4.281097412E-2,3.380270691E0,4.226588261E0
1.354240408E1,2.724783783E0,-1.173559570E-1,4.057163086E0,4.888639012E0
1.355240808E1,2.871778107E0,-1.151106262E-1,4.890180817E0,5.672233103E0
1.356241308E1,3.113226013E0,-2.248324585E-1,5.714666290E0,6.511538732E0
1.357241808E1,3.481909332E0,-3.095562744E-1,6.521638184E0,7.399410942E0
1.358242208E1,3.832480316E0,-3.302133179E-1,7.113507385E0,8.086960710E0
1.359242708E1,3.960763550E0,-3.623963928E-1,7.374714203E0,8.378865592E0
1.360243208E1,3.912264404E0,-3.626957703E-1,7.340585175E0,8.325956503E0
1.361243608E1,3.774850159E0,-3.778143311E-1,7.048243103E0,8.004371820E0
1.362244108E1,3.522474976E0,-2.998265076E-1,6.561455383E0,7.453215590E0
1.363244608E1,3.214714966E0,-1.237925720E-1,6.057752838E0,6.859014970E0
1.364245008E1,2.927911377E0,2.948867798E-2,5.730084229E0,6.434858186E0
1.365245508E1,2.683320007E0,1.899549866E-1,5.549859009E0,6.167432543E0
1.366246008E1,2.548899536E0,1.926493835E-1,5.402265930E0,5.976493940E0
1.367246408E1,2.423610077E0,2.615061951E-1,5.448669434E0,5.969109640E0
1.368246908E1,2.301763458E0,4.355941772E-1,5.749543762E0,6.208470889E0
1.369247408E1,2.289039917E0,4.999603271E-1,6.104306030E0,6.538517889E0
1.370247808E1,2.311343536E0,4.834945679E-1,6.391558685E0,6.813816725E0
1.371248308E1,2.408940582E0,4.041595459E-1,6.673422546E0,7.106399099E0
1.372248808E1,2.460732880E0,3.070115662E-1,6.926845551E0,7.357353579E0
1.373249208E1,2.500849457E0,1.993853760E-1,7.033573608E0,7.467607397E0
1.374249708E1,2.525548096E0,4.131408691E-2,7.102280731E0,7.538069489E0
1.375250208E1,2.561473389E0,3.382965088E-2,7.273824005E0,7.711731714E0
1.376250608E1,2.558030548E0,6.691085815E-2,7.427254944E0,7.855705783E0
1.377251108E1,2.577041016E0,1.466949463E-2,7.476951599E0,7.908613077E0
1.378251608E1,2.621348877E0,-3.936813354E-2,7.541168060E0,7.983873465E0
1.379252008E1,2.700833588E0,-8.547225952E-2,7.709418182E0,8.169267794E0
1.380252508E1,2.892435150E0,-1.892065430E-1,7.862998810E0,8.380258379E0
1.381252908E1,3.138972473E0,-2.640509033E-1,8.147856445E0,8.735584452E0
1.382253408E1,3.438499603E0,-3.132984924E-1,8.502469025E0,9.176786746E0
1.383253908E1,3.781137085E0,-4.679269409E-1,8.670719147E0,9.470867109E0
1.384254408E1,4.010160828E0,-5.592370605E-1,8.737630005E0,9.630177260E0
1.385254808E1,4.146826630E0,-5.960604858E-1,8.687184906E0,9.644617193E0
1.386255308E1,4.114344177E0,-5.459147644E-1,8.588240662E0,9.538539123E0
1.387255708E1,3.886667633E0,-3.911366272E-1,8.681796112E0,9.520123785E0
1.388256208E1,3.744313660E0,-2.808160400E-1,8.711584167E0,9.486329171E0
1.389256708E1,3.762875061E0,-3.625460815E-1,8.757837982E0,9.538888536E0
1.390257208E1,3.942800903E0,-5.819897461E-1,8.974437561E0,9.819619166E0
1.391257608E1,4.339625702E0,-8.517288208E-1,9.112899628E0,1.012930071E1
1.392258108E1,4.750221863E0,-1.024170227E0,9.437724152E0,1.061528000E1
1.393258608E1,5.089117126E0,-1.166973267E0,1.010743149E1,1.137633997E1
1.394259008E1,5.460494843E0,-1.130598907E0,1.104193817E1,1.237011141E1
1.395259508E1,5.818849640E0,-9.681866455E-1,1.200114349E1,1.337250319E1
1.396259908E1,6.236930237E0,-9.295669556E-1,1.299238220E1,1.444179313E1
1.397260408E1,6.617588654E0,-7.735913086E-1,1.410142593E1,1.559618981E1
1.398260908E1,7.313491516E0,-7.568261719E-1,1.497036896E1,1.667848586E1
1.399261308E1,7.908504181E0,-8.446934509E-1,1.514745071E1,1.710857120E1
1.400261808E1,8.475225677E0,-9.993218994E-1,1.523007889E1,1.745804678E1
1.401262308E1,8.992100830E0,-9.979747009E-1,1.525178375E1,1.773332283E1
1.402262708E1,9.130862274E0,-8.063731384E-1,1.538470734E1,1.790843665E1
1.403263208E1,8.937464447E0,-6.595285034E-1,1.555175995E1,1.794910823E1
1.404263708E1,8.693621521E0,-5.547463989E-1,1.560534851E1,1.787214875E1
1.405264108E1,8.847052460E0,-5.884263611E-1,1.582823502E1,1.814248072E1
1.406264608E1,9.340576172E0,-6.595285034E-1,1.632145935E1,1.881678443E1
1.407265108E1,9.948013000E0,-6.782395935E-1,1.753932678E1,2.017550385E1
1.408265508E1,1.064062271E1,-5.469625854E-1,1.926254333E1,2.201289612E1
1.409266008E1,1.164413589E1,-5.653742981E-1,2.090402985E1,2.393499556E1
1.410266508E1,1.332154770E1,-5.387297058E-1,2.257335846E1,2.621660495E1
1.411266908E1,1.535776337E1,-1.664538574E-1,2.414029999E1,2.861193258E1
1.412267408E1,1.685030960E1,-8.173004150E-2,2.538660828E1,3.046997692E1
1.413267908E1,1.744187943E1,-1.860630798E-1,2.627096924E1,3.153438761E1
1.414268308E1,1.734997055E1,9.595046997E-2,2.684951614E1,3.196759612E1
1.415268808E1,1.693159058E1,6.623725891E-1,2.677347427E1,3.168495576E1
1.416269308E1,1.691467575E1,7.234455872E-1,2.629701508E1,3.127559162E1
1.417269708E1,1.705493408E1,2.817141724E-1,2.557117447E1,3.073817013E1
1.418270208E1,1.694910416E1,1.526824951E-2,2.459280899E1,2.986768519E1
1.419270708E1,1.665017578E1,-5.872288513E-1,2.362447266E1,2.890828427E1
1.420271108E1,1.626173355E1,-8.762777710E-1,2.262455200E1,2.787619404E1
1.421271608E1,1.538276138E1,-9.394464111E-1,2.105566452E1,2.609315841E1
1.422272108E1,1.399948792E1,-1.186133423E0,1.866962631E1,2.336551992E1
1.423272508E1,1.251771927E1,-1.366508331E0,1.611174545E1,2.044869146E1
1.424273008E1,1.129775620E1,-1.416055298E0,1.372361160E1,1.783205045E1
1.425273508E1,9.850116577E0,-1.389410706E0,1.145552811E1,1.517182859E1
1.426273908E1,8.124804382E0,-1.244961090E0,9.438622284E0,1.251598837E1
1.427274408E1,6.032605133E0,-9.982740784E-1,7.853119354E0,9.952907084E0
1.428274908E1,4.035009155E0,-1.229842529E0,6.894213409E0,8.082325783E0
1.429275308E1,2.392025757E0,-1.847009125E0,5.686973877E0,6.440101071E0
1.430275808E1,1.204545135E0,-2.176773376E0,4.283043365E0,4.953153721E0
1.431276308E1,3.049159241E-1,-2.193388824E0,2.487676849E0,3.330535147E0
1.432276708E1,-9.217831421E-1,-2.363435211E0,1.309776306E-1,2.540209696E0
1.433277129E1,-2.746937714E0,-2.260000305E0,-2.860551453E0,4.564649252E0
1.434277629E1,-4.422253876E0,-1.436562653E0,-6.154751129E0,7.713689329E0
1.435278029E1,-5.934559021E0,-1.932481384E-1,-8.997040558E0,1.077975298E1
1.436278529E1,-7.311994629E0,7.488926697E-1,-1.074181229E1,1.301586097E1
1.437279029E1,-8.398285675E0,1.812131653E0,-1.106304428E1,1.400735422E1
1.438279429E1,-9.104367371E0,2.780168610E0,-9.681267700E0,1.357739986E1
1.439279929E1,-8.652307434E0,3.253184967E0,-7.428901520E0,1.185892972E1
1.440280429E1,-7.143295441E0,3.107837219E0,-4.860093384E0,9.181820606E0
1.441280829E1,-5.042414246E0,2.264041901E0,-2.263443146E0,5.972855433E0
1.442281329E1,-2.840343475E0,1.473535767E0,5.822891235E-1,3.252371341E0
1.443281829E1,-7.119195557E-1,8.812174988E-1,3.061882782E0,3.264735809E0
1.444282229E1,6.483018494E-1,9.026229858E-2,4.641398163E0,4.687325408E0
1.445282729E1,1.297501831E0,-6.033952332E-1,5.589975586E0,5.770218701E0
1.446283229E1,1.792971497E0,-7.635621643E-1,5.846691742E0,6.162919624E0
1.447283629E1,2.176923065E0,-8.384065247E-1,5.517675934E0,5.990548159E0
1.448284129E1,1.906136169E0,-9.050180054E-1,4.542154541E0,5.008351082E0
1.449284629E1,1.000818787E0,-6.921606445E-1,3.079396362E0,3.311103526E0
1.450285029E1,4.454736328E-1,-5.580395508E-1,1.537602539E0,1.695310139E0
1.451285529E1,3.195854187E-1,-5.379812622E-1,6.231541443E-1,8.831080148E-1
1.452286029E1,6.993457031E-1,-4.938230896E-1,3.980223083E-1,9.441225631E-1
1.453286429E1,1.123264160E0,-4.915777588E-1,4.902305603E-1,1.320491222E0
1.454286929E1,1.220412140E0,-6.593788147E-1,7.191046143E-1,1.562465250E0
1.455287429E1,1.293160858E0,-7.427554321E-1,8.622070313E-1,1.722600244E0
1.456287829E1,1.459614716E0,-6.432124329E-1,1.024469604E0,1.895714990E0
1.457288329E1,1.580712891E0,-4.945715332E-1,1.058448944E0,1.965596197E0
1.458288829E1,1.588347015E0,-4.703219604E-1,8.864566040E-1,1.878790648E0
1.459289229E1,1.435065765E0,-3.885919189E-1,6.430627441E-1,1.619860217E0
1.460289729E1,1.387015686E0,-2.826123047E-1,3.421884155E-1,1.456288138E0
1.461290229E1,1.406325531E0,-1.279838562E-1,9.535171509E-2,1.415352718E0
1.462290629E1,1.059945831E0,1.062789917E-2,-2.688409424E-1,1.093560044E0
1.463291129E1,4.825964355E-1,1.520837402E-1,-6.021977234E-1,7.865563436E-1
1.464291529E1,2.619552612E-2,2.541714478E-1,-7.770341492E-1,8.179678474E-1
1.465292029E1,-1.377136230E-1,3.989204407E-1,-7.711962891E-1,8.791167592E-1
1.466292529E1,9.086105347E-2,4.197271729E-1,-6.020480347E-1,7.395190780E-1
1.467292929E1,3.899391174E-1,3.626957703E-1,-4.043092346E-1,6.686304617E-1
1.468293429E1,5.876779175E-1,2.746788025E-1,-1.395098877E-1,6.635335621E-1
1.469293929E1,7.346722412E-1,2.423460388E-1,1.884580994E-1,7.962357438E-1
1.470294329E1,8.958869934E-1,2.068698120E-1,4.252656555E-1,1.013044669E0
1.471294829E1,9.246272278E-1,1.788780212E-1,6.685098267E-1,1.154919151E0
1.472295329E1,7.041357422E-1,2.305206299E-1,8.589138794E-1,1.134319160E0
1.473295729E1,4.769082642E-1,1.886077881E-1,8.762777710E-1,1.015321192E0
1.474296229E1,4.709207153E-1,1.037342834E-1,1.051563263E0,1.156854536E0
1.475296729E1,7.358697510E-1,1.721420288E-2,1.416504364E0,1.596334937E0
1.476297129E1,1.188528442E0,-7.918533325E-2,1.989512787E0,2.318842665E0
1.477297629E1,1.754800873E0,-2.471360779E-1,2.590662689E0,3.138779303E0
1.478298129E1,2.101629639E0,-4.264631653E-1,3.030448151E0,3.712456594E0
1.479298529E1,2.442919922E0,-5.736071777E-1,3.466790771E0,4.279663677E0
1.480299029E1,3.132835236E0,-4.067042542E-1,4.170477448E0,5.231916198E0
1.481299529E1,3.574566650E0,-4.595443726E-2,4.793930969E0,5.980084672E0
1.482299929E1,4.264631653E0,9.840536499E-1,5.068310394E0,6.696507670E0
1.483300429E1,4.440665588E0,2.215393066E0,6.217770081E0,7.955384471E0
1.484300929E1,3.663481750E0,3.619024200E0,8.191116486E0,9.675372033E0
1.485301329E1,3.247047729E0,4.892875214E0,1.135703293E1,1.278537226E1
1.486301829E1,3.568130035E0,5.594166870E0,1.466395615E1,1.609527461E1
1.487302329E1,4.490212555E0,5.699398041E0,1.723126740E1,1.869656982E1
1.488302729E1,6.208489380E0,6.033802643E0,2.033521271E1,2.210142508E1
1.489303229E1,8.451125793E0,6.364614716E0,2.600616989E1,2.807580311E1
1.490303729E1,1.099972595E1,6.086493073E0,3.119662628E1,3.363434049E1
1.491304129E1,1.310928909E1,5.419180756E0,3.259636551E1,3.554917756E1
1.492304629E1,1.540042465E1,4.645739136E0,3.326158218E1,3.694710842E1
1.493305129E1,1.695149918E1,3.946692810E0,3.262540512E1,3.697765227E1
1.494305529E1,1.552870789E1,3.645818481E0,3.004447220E1,3.401621776E1
1.495306029E1,1.219229599E1,3.954326935E0,2.575349533E1,2.876684384E1
1.496306529E1,9.419013062E0,4.170178070E0,2.137031021E1,2.372337140E1
1.497306929E1,7.333400116E0,4.742438049E0,1.805305847E1,2.005448569E1
1.498307429E1,5.786816254E0,4.952601013E0,1.579485443E1,1.753547620E1
1.499307929E1,5.302722931E0,4.907844086E0,1.451037552E1,1.620977488E1
1.500308329E1,5.517825623E0,4.891977081E0,1.410651535E1,1.591765104E1
1.501308829E1,5.892945557E0,4.792134705E0,1.455782684E1,1.642016092E1
1.502309329E1,6.025420074E0,4.606820068E0,1.507110947E1,1.687207215E1
1.503309729E1,6.079607391E0,4.401596832E0,1.527109360E1,1.701593313E1
1.504310229E1,6.197562103E0,4.114793243E0,1.543096115E1,1.713055345E1
1.505310729E1,6.161337433E0,3.920197906E0,1.565070419E1,1.727062744E1
1.506311129E1,5.994883575E0,3.695066071E0,1.588017700E1,1.737159071E1
1.507311629E1,5.728737030E0,3.366050262E0,1.589035583E1,1.722359228E1
1.508312129E1,5.604345703E0,3.050955505E0,1.575413910E1,1.699735035E1
1.509312529E1,5.542973328E0,2.862946472E0,1.520792496E1,1.643782216E1
1.510313029E1,5.222340088E0,2.694546661E0,1.426413757E1,1.542721746E1
1.511313529E1,4.693489838E0,2.414928131E0,1.314626221E1,1.416633103E1
1.512313929E1,4.164938965E0,2.233505402E0,1.186522614E1,1.277179918E1
1.513314429E1,3.788621521E0,2.022593994E0,1.059257263E1,1.143009774E1
1.514314929E1,3.467389526E0,1.708247681E0,9.244775391E0,1.002031797E1
1.515315329E1,3.279081116E0,1.404080200E0,7.836503906E0,8.610145623E0
1.516315829E1,3.060385895E0,1.319057007E0,6.558760986E0,7.356848434E0
1.517316329E1,2.869083710E0,1.161135406E0,5.516029358E0,6.325065742E0
1.518316729E1,2.663561096E0,1.128802643E0,4.617897034E0,5.449194999E0
1.519317229E1,2.430495758E0,1.218915253E0,3.978576508E0,4.818935053E0
1.520317729E1,2.263293457E0,1.346150665E0,3.657045135E0,4.506506187E0
1.521318129E1,2.167941742E0,1.660047913E0,3.794459381E0,4.674789029E0
1.522318629E1,2.369572449E0,1.772613831E0,4.534520416E0,5.414693785E0
1.523319129E1,2.937192078E0,1.669328613E0,5.269641724E0,6.259622929E0
1.524319529E1,3.259621582E0,1.525926819E0,5.708079987E0,6.748019165E0
1.525320029E1,3.029400330E0,1.277443542E0,5.809568939E0,6.675344157E0
1.526320529E1,2.812501373E0,1.231638794E0,5.257816315E0,6.088655886E0
1.527320929E1,2.349514160E0,1.306782532E0,4.243974609E0,5.023864833E0
1.528321429E1,1.818268890E0,1.388662262E0,3.306923218E0,4.021221929E0
1.529321829E1,1.662592621E0,1.416204987E0,2.508782959E0,3.326235518E0
1.530322329E1,1.685345306E0,1.428180084E0,2.044298859E0,3.009857966E0
1.531322829E1,1.847907257E0,1.238674164E0,2.054028625E0,3.027888457E0
1.532323329E1,2.146685944E0,1.067879333E0,2.513273621E0,3.473495517E0
1.533323742E1,2.516417084E0,1.072968750E0,3.255280609E0,4.252113442E0
1.534324242E1,2.823877716E0,1.153501282E0,4.095483398E0,5.106646143E0
1.535324642E1,3.005749512E0,1.135538635E0,4.750820618E0,5.735353055E0
1.536325142E1,3.136427765E0,1.103056183E0,5.364394684E0,6.311152224E0
1.537325642E1,3.321742401E0,1.111139374E0,5.907165985E0,6.867547835E0
1.538326042E1,3.538341980E0,1.142574005E0,6.327491913E0,7.339107114E0
1.539326542E1,3.774999847E0,1.164278870E0,6.632407837E0,7.719779974E0
1.540327042E1,4.000281372E0,1.122665405E0,6.690487061E0,7.875610819E0
1.541327442E1,4.147275696E0,1.058748322E0,6.471492462E0,7.758934102E0
1.542327942E1,4.045187988E0,9.868977356E-1,6.118526459E0,7.400937713E0
1.543328442E1,3.752097473E0,9.650431824E-1,5.684129791E0,6.878871657E0
1.544328842E1,3.577261047E0,9.827064514E-1,5.462141418E0,6.602840105E0
1.545329342E1,3.547922058E0,1.055754547E0,5.472769318E0,6.607085030E0
1.546329842E1,3.417243805E0,1.200503540E0,5.521268463E0,6.603269600E0
1.547330242E1,3.287763062E0,1.385518799E0,5.915099487E0,6.907781861E0
1.548330742E1,3.402424622E0,1.407672729E0,6.371799774E0,7.359202958E0
1.549331242E1,3.704795837E0,1.280587006E0,6.814279633E0,7.861286293E0
1.550331642E1,4.045187988E0,1.199904785E0,7.244335327E0,8.383538136E0
1.551332142E1,4.174369354E0,1.197060699E0,7.359745331E0,8.545417787E0
1.552332642E1,3.948938141E0,1.174457703E0,7.102729797E0,8.211104305E0
1.553333042E1,3.600462799E0,1.222507782E0,6.702911224E0,7.706288116E0
1.554333542E1,3.293900299E0,1.372046814E0,6.547534332E0,7.456708220E0
1.555334042E1,3.111130371E0,1.635349274E0,6.751110992E0,7.611241624E0
1.556334442E1,3.112776947E0,1.816472626E0,7.141798553E0,7.999639973E0
1.557334942E1,3.203638000E0,1.881138153E0,7.600594482E0,8.459965347E0
1.558335442E1,3.276087341E0,2.007625122E0,7.917335815E0,8.800426882E0
1.559335842E1,3.255879364E0,2.063459015E0,7.744894409E0,8.651127265E0
1.560336342E1,3.122207336E0,1.999990997E0,7.265591125E0,8.157018882E0
1.561336842E1,2.780318298E0,1.940265198E0,6.528074799E0,7.355988000E0
1.562337242E1,2.480641479E0,1.819765778E0,5.789660339E0,6.556317296E0
1.563337742E1,2.356848907E0,1.632205811E0,5.185516663E0,5.925235492E0
1.564338242E1,2.480342102E0,1.490749969E0,4.740342407E0,5.553852586E0
1.565338642E1,2.630928955E0,1.335522766E0,4.601431274E0,5.466130075E0
1.566339142E1,2.666105804E0,1.115929413E0,4.566254425E0,5.404081614E0
1.567339642E1,2.592009888E0,8.894503784E-1,4.501588898E0,5.270098655E0
1.568340042E1,2.395468597E0,9.232800293E-1,4.501588898E0,5.182182785E0
1.569340542E1,2.317929840E0,1.038690033E0,4.574786682E0,5.232623521E0
1.570341042E1,2.246528320E0,1.099463654E0,4.670886841E0,5.298385952E0
1.571341442E1,2.282752991E0,1.006806335E0,4.696633301E0,5.318174929E0
1.572341942E1,2.422412567E0,8.210426331E-1,4.787494354E0,5.427918187E0
1.573342442E1,2.612966309E0,7.370672607E-1,4.919519806E0,5.618944402E0
1.574342842E1,2.907703400E0,6.128256226E-1,5.412145386E0,6.174270158E0
1.575343342E1,3.264561310E0,4.577481079E-1,6.063141632E0,6.901346269E0
1.576343842E1,3.716172180E0,3.353027344E-1,6.795718231E0,7.752686623E0
1.577344242E1,4.178710327E0,3.754193115E-1,7.568112030E0,8.653258309E0
1.578344742E1,4.431684265E0,3.990701294E-1,8.143814850E0,9.280129455E0
1.579345242E1,4.444856873E0,4.095483398E-1,8.783883820E0,9.852974039E0
1.580345642E1,4.617747345E0,5.924679565E-1,9.436376953E0,1.052234854E1
1.581346142E1,4.910388794E0,9.080117798E-1,1.055365356E1,1.167544462E1
1.582346642E1,5.339546356E0,1.139729919E0,1.199844910E1,1.318228054E1
1.583347042E1,5.923332367E0,1.444346466E0,1.322005875E1,1.455822641E1
1.584347542E1,6.953789520E0,1.407073975E0,1.465392700E1,1.628105102E1
1.585348042E1,8.015681305E0,1.355581055E0,1.603839798E1,1.798107217E1
1.586348442E1,8.859626312E0,1.394799500E0,1.725357101E1,1.944541480E1
1.587348942E1,9.433233490E0,1.515298920E0,1.843536346E1,2.076402300E1
1.588349442E1,9.660910034E0,1.881138153E0,1.925191544E1,2.162193588E1
1.589349842E1,9.801467743E0,2.301613770E0,2.000275406E1,2.239366798E1
1.590350342E1,1.037941589E1,2.639161835E0,2.069820786E1,2.330479045E1
1.591350842E1,1.115225876E1,2.885848846E0,2.133453461E1,2.424589379E1
1.592351242E1,1.222223373E1,2.975811768E0,2.225003082E1,2.555977943E1
1.593351742E1,1.340866653E1,2.887944489E0,2.341236374E1,2.713432029E1
1.594352242E1,1.450184326E1,2.832260284E0,2.466959930E1,2.875611737E1
1.595352642E1,1.535671555E1,2.970123596E0,2.572161163E1,3.010401388E1
1.596353142E1,1.585353241E1,2.881507874E0,2.610122223E1,3.067427879E1
1.597353642E1,1.615650238E1,2.514620819E0,2.572146194E1,3.047867273E1
1.598354042E1,1.630214951E1,2.210153961E0,2.505878998E1,2.997645433E1
1.599354542E1,1.615740051E1,2.032174072E0,2.461286728E1,2.951244752E1
1.600354942E1,1.586490875E1,1.712139587E0,2.433504501E1,2.910019188E1
1.601355442E1,1.575114532E1,1.263672180E0,2.380829041E1,2.857499149E1
1.602355942E1,1.556029221E1,1.004860382E0,2.306179276E1,2.783843967E1
1.603356442E1,1.530627045E1,7.250921631E-1,2.193149323E1,2.675440279E1
1.604356842E1,1.506602005E1,3.282673645E-1,2.061213684E1,2.553336846E1
1.605357342E1,1.451262085E1,3.098556519E-2,1.932271820E1,2.416577254E1
1.606357742E1,1.385818176E1,-1.651066589E-1,1.822639801E1,2.289711874E1
1.607358242E1,1.332514023E1,-1.320254517E-1,1.734068985E1,2.186952943E1
1.608358742E1,1.283715500E1,-5.837860107E-2,1.636067780E1,2.079585859E1
1.609359142E1,1.171823181E1,-3.293151855E-2,1.472937012E1,1.882212489E1
1.610359642E1,1.049243088E1,-1.559756470E-1,1.295570847E1,1.667230686E1
1.611360142E1,9.741741943E0,-3.347039795E-1,1.142843445E1,1.502074155E1
1.612360542E1,9.187145233E0,-6.027964783E-1,1.037282959E1,1.386948430E1
1.613361042E1,8.388705597E0,-9.882449341E-1,9.174721069E0,1.247086670E1
1.614361542E1,7.171885986E0,-1.184187469E0,7.703580322E0,1.059166646E1
1.615361942E1,5.652246094E0,-1.188977509E0,5.964796143E0,8.303032364E0
1.616362442E1,4.269571381E0,-1.052461395E0,4.080963593E0,5.999264839E0
1.617362942E1,3.474125519E0,-8.866062927E-1,2.683769073E0,4.478642124E0
1.618363342E1,2.937790833E0,-6.605763245E-1,1.224304047E0,3.250522489E0
1.619363842E1,1.572180634E0,-1.848655701E-1,-7.795788574E-1,1.764559554E0
1.620364342E1,-3.933819580E-1,3.176394653E-1,-2.938539276E0,2.981720522E0
1.621364742E1,-2.202968903E0,7.203021240E-1,-5.046605530E0,5.553389461E0
1.622365242E1,-3.992048492E0,1.646725616E0,-6.842870178E0,8.091540564E0
1.623365742E1,-5.765560455E0,2.538870392E0,-7.994425507E0,1.017832940E1
1.624366142E1,-7.081024933E0,3.107088776E0,-8.630003815E0,1.158757441E1
1.625366642E1,-7.515122223E0,3.154689789E0,-8.421038361E0,1.171934370E1
