"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.843160092E1,3.278182983E-1,3.133433990E0,1.142648849E1,1.185286939E1
1.844160592E1,6.158193970E-1,2.539618835E0,1.186133423E1,1.214578721E1
1.845161192E1,8.622070313E-1,2.033521271E0,1.189606201E1,1.209937606E1
1.846161692E1,9.479786682E-1,1.830393677E0,1.155028107E1,1.173277449E1
1.847162292E1,6.770420837E-1,2.056723022E0,1.065723816E1,1.087498141E1
1.848162792E1,2.146536255E-1,2.592908020E0,9.686656494E0,1.002998316E1
1.849163392E1,-1.342707825E-1,3.055895233E0,8.870403900E0,9.382994707E0
1.850163892E1,-4.252656555E-1,3.363954620E0,8.352630615E0,9.014625880E0
1.851164492E1,-7.517367554E-1,3.600762177E0,8.043822784E0,8.844980576E0
1.852165092E1,-8.912466431E-1,3.664828949E0,8.007747803E0,8.851514937E0
1.853165592E1,-9.339079285E-1,3.537892914E0,8.226143646E0,9.003238838E0
1.854166192E1,-9.131011963E-1,3.344794464E0,8.470285950E0,9.152439449E0
1.855166692E1,-8.693920898E-1,3.196752319E0,8.696465607E0,9.306104558E0
1.856167292E1,-8.683442688E-1,3.075953522E0,8.919801178E0,9.475144584E0
1.857167792E1,-8.460406494E-1,2.883902893E0,9.051676941E0,9.537585445E0
1.858168392E1,-8.132588196E-1,2.799179077E0,9.164542236E0,9.616944827E0
1.859168892E1,-7.955955505E-1,2.775827637E0,9.285939789E0,9.724549815E0
1.860169492E1,-6.786886597E-1,2.741698608E0,9.460626526E0,9.873245860E0
1.861169992E1,-5.587879944E-1,2.739153900E0,9.639504547E0,1.003669547E1
1.862170592E1,-4.689747620E-1,2.746488647E0,9.830507355E0,1.021773028E1
1.863171092E1,-3.698808289E-1,2.702480164E0,9.907147980E0,1.027578668E1
1.864171692E1,-3.754193115E-1,2.689606934E0,9.832004242E0,1.020015846E1
1.865172192E1,-4.466711426E-1,2.711162109E0,9.643845520E0,1.002764536E1
1.866172792E1,-5.221142578E-1,2.754871216E0,9.433233490E0,9.841128634E0
1.867173292E1,-6.044430542E-1,2.855611725E0,9.185648346E0,9.638257377E0
1.868173892E1,-6.442602539E-1,3.004701691E0,8.979526978E0,9.490795976E0
1.869174492E1,-6.735992432E-1,3.105741577E0,8.761729889E0,9.320261656E0
1.870174992E1,-6.815327454E-1,3.180136871E0,8.566835175E0,9.163428524E0
1.871175592E1,-6.701564026E-1,3.257525940E0,8.439749451E0,9.071381132E0
1.872176092E1,-6.237528992E-1,3.337459717E0,8.400531006E0,9.060718858E0
1.873176692E1,-5.581892395E-1,3.384461975E0,8.407716064E0,9.080520222E0
1.874177192E1,-5.131329346E-1,3.431314545E0,8.441695404E0,9.126853029E0
1.875177792E1,-4.854405212E-1,3.488944702E0,8.468789062E0,9.172173996E0
1.876178292E1,-4.680766296E-1,3.561543732E0,8.493338013E0,9.221739537E0
1.877178892E1,-4.775070190E-1,3.636986847E0,8.509803772E0,9.266738721E0
1.878179392E1,-4.641847229E-1,3.688330078E0,8.632847900E0,9.399218536E0
1.879179992E1,-4.511618042E-1,3.665577393E0,8.780590668E0,9.525690372E0
1.880180492E1,-4.278103638E-1,3.592229919E0,8.929081879E0,9.634087435E0
1.881181092E1,-3.954776001E-1,3.544030151E0,9.086704102E0,9.761390458E0
1.882181592E1,-3.513194275E-1,3.492088165E0,9.230105896E0,9.874865060E0
1.883182192E1,-3.588038635E-1,3.441493378E0,9.344468079E0,9.964522094E0
1.884182792E1,-3.513194275E-1,3.440445557E0,9.482780457E0,1.009372162E1
1.885183292E1,-2.896476746E-1,3.428320770E0,9.600435791E0,1.019831586E1
1.886183892E1,-2.595602417E-1,3.417992249E0,9.681716766E0,1.027062228E1
1.887184392E1,-2.330653381E-1,3.429667969E0,9.762848053E0,1.035036927E1
1.888184992E1,-2.293231201E-1,3.435655518E0,9.762099609E0,1.035156542E1
1.889185492E1,-2.267784119E-1,3.473526764E0,9.731862488E0,1.033566467E1
1.890186092E1,-2.207908630E-1,3.528312836E0,9.734856262E0,1.035688981E1
1.891186592E1,-1.654060364E-1,3.519032135E0,9.760752411E0,1.037705324E1
1.892187192E1,-1.219963074E-1,3.504212952E0,9.815987549E0,1.042343528E1
1.893187692E1,-5.239105225E-2,3.483256531E0,9.866582336E0,1.046352082E1
1.894188292E1,2.724334717E-2,3.467688904E0,9.878856812E0,1.046983383E1
1.895188792E1,8.846603394E-2,3.477268982E0,9.814490662E0,1.041265829E1
1.896189392E1,4.640350342E-2,3.588637390E0,9.543554077E0,1.019607258E1
1.897189892E1,-1.811233521E-1,3.834276581E0,9.139693909E0,9.913046318E0
1.898190492E1,-3.745211792E-1,3.992796936E0,8.911568298E0,9.772345830E0
1.899190992E1,-4.137396240E-1,4.073778534E0,8.853040009E0,9.754136016E0
1.900191592E1,-4.727169800E-1,4.246669006E0,8.966354370E0,9.932430200E0
1.901192192E1,-4.592449951E-1,4.330345001E0,9.206155701E0,1.018411000E1
1.902192692E1,-2.878514099E-1,4.149970093E0,9.623188477E0,1.048383836E1
1.903193292E1,-2.454895020E-2,3.836521912E0,1.026759842E1,1.096097990E1
1.904193792E1,3.387455750E-1,3.464096375E0,1.092098969E1,1.146223050E1
1.905194392E1,5.736071777E-1,3.198847961E0,1.150747009E1,1.195757172E1
1.906194892E1,8.454418945E-1,2.894231415E0,1.181133820E1,1.219012131E1
1.907195492E1,1.053359528E0,2.597997437E0,1.173185349E1,1.206215334E1
1.908195992E1,1.015039215E0,2.539469147E0,1.119222565E1,1.152150698E1
1.909196592E1,7.952961731E-1,2.722089386E0,1.034977753E1,1.073127026E1
1.910197092E1,5.188211060E-1,3.094065857E0,9.410630493E0,9.919797636E0
1.911197692E1,3.718267822E-1,3.396886139E0,8.618328094E0,9.271066268E0
1.912198192E1,3.083587646E-1,3.653153229E0,8.121361542E0,8.910506547E0
1.913198792E1,2.191442871E-1,3.795058136E0,7.856262817E0,8.727620290E0
1.914199392E1,2.457888794E-1,3.733087006E0,7.669301605E0,8.533143493E0
1.915199892E1,2.631527710E-1,3.588936768E0,7.700885925E0,8.500197676E0
1.916200492E1,2.249821472E-1,3.359613647E0,7.805518341E0,8.500808044E0
1.917200992E1,1.556762695E-1,3.104095001E0,8.006699982E0,8.588765073E0
1.918201592E1,1.193019104E-1,2.881507874E0,8.282875671E0,8.770595758E0
1.919202092E1,1.131646729E-1,2.673141174E0,8.672814789E0,9.076133887E0
1.920202692E1,1.815724182E-1,2.478396149E0,9.067693634E0,9.402046791E0
1.921203192E1,2.966830444E-1,2.371668091E0,9.405092010E0,9.704049984E0
1.922203792E1,3.891906738E-1,2.351909180E0,9.638307037E0,9.928741547E0
1.923204292E1,4.896318054E-1,2.349663849E0,9.798024902E0,1.008771290E1
1.924204892E1,4.828958130E-1,2.404898987E0,9.843530273E0,1.014454611E1
1.925205392E1,4.201762390E-1,2.499053192E0,9.795480194E0,1.011796655E1
1.926205992E1,3.079096985E-1,2.631378021E0,9.575587463E0,9.935332603E0
1.927206492E1,1.447489929E-1,2.788102112E0,9.277706909E0,9.688669215E0
1.928206754E1,-3.442840576E-2,2.910397797E0,8.955427094E0,9.416542629E0
1.929207254E1,-2.207908630E-1,3.054697723E0,8.605305176E0,9.134068313E0
1.930207854E1,-3.287164307E-1,3.196003876E0,8.304430847E0,8.904272399E0
1.931208454E1,-3.481759644E-1,3.328478394E0,8.177494812E0,8.835803094E0
1.932208954E1,-2.971321106E-1,3.470832367E0,8.116272125E0,8.832261207E0
1.933209554E1,-1.451980591E-1,3.583248596E0,8.163723450E0,8.916677270E0
1.934210054E1,-2.514770508E-2,3.694317627E0,8.186027069E0,8.981072002E0
1.935210654E1,9.894424438E-2,3.817361755E0,8.339458008E0,9.172164445E0
1.936211154E1,1.872605896E-1,3.903432770E0,8.476572876E0,9.334031371E0
1.937211754E1,2.174977112E-1,3.924838257E0,8.563392334E0,9.422491648E0
1.938212254E1,2.231858826E-1,3.932472382E0,8.666976929E0,9.520012608E0
1.939212854E1,2.203417969E-1,3.898792419E0,8.791368256E0,9.619630380E0
1.940213354E1,2.005828857E-1,3.817361755E0,8.864865417E0,9.653927860E0
1.941213954E1,1.598675537E-1,3.765419769E0,8.905281372E0,9.669952430E0
1.942214454E1,1.151106262E-1,3.715423737E0,8.952882385E0,9.693901537E0
1.943215054E1,8.427474976E-2,3.672912140E0,8.960815887E0,9.684709969E0
1.944215654E1,8.427474976E-2,3.666026459E0,8.984466705E0,9.703993725E0
1.945216154E1,9.819580078E-2,3.677103424E0,9.002579041E0,9.725078991E0
1.946216754E1,1.038839722E-1,3.690575409E0,9.002279663E0,9.729962891E0
1.947217254E1,1.001417542E-1,3.735332336E0,8.984466705E0,9.730538424E0
1.948217854E1,1.152603149E-1,3.801494751E0,8.943152618E0,9.718262501E0
1.949218354E1,1.357676697E-1,3.867507477E0,8.891360321E0,9.697027137E0
1.950218954E1,1.306782532E-1,3.955823822E0,8.837472382E0,9.683312295E0
1.951219454E1,1.193019104E-1,4.038302307E0,8.800948334E0,9.683945995E0
1.952220054E1,1.031355286E-1,4.089944916E0,8.781937866E0,9.688174185E0
1.953220554E1,1.243913269E-1,4.091292114E0,8.811276855E0,9.715592838E0
1.954221154E1,1.534309387E-1,4.061803436E0,8.891360321E0,9.776404071E0
1.955221654E1,2.131567383E-1,4.052971802E0,8.965905304E0,9.841721096E0
1.956222254E1,2.573149109E-1,4.074077911E0,9.058412933E0,9.935751942E0
1.957222754E1,2.918930054E-1,4.030668182E0,9.216633911E0,1.006368860E1
1.958223354E1,2.649490356E-1,4.006418610E0,9.257648621E0,1.009086944E1
1.959223954E1,2.639012146E-1,4.003424835E0,9.254654846E0,1.008690689E1
1.960224454E1,2.160008240E-1,4.047882385E0,9.110654297E0,9.971761624E0
1.961225054E1,5.972579956E-2,4.217928772E0,8.865913239E0,9.818294549E0
1.962225554E1,-1.061293030E-1,4.469854889E0,8.730744324E0,9.809014354E0
1.963226154E1,-2.912942505E-1,4.622986450E0,8.763825531E0,9.912693579E0
1.964226654E1,-3.640429688E-1,4.574487305E0,9.040001221E0,1.013805127E1
1.965227254E1,-4.117936707E-1,4.425846405E0,9.509275360E0,1.049685707E1
1.966227754E1,-3.917353821E-1,4.126768341E0,1.022748184E1,1.103562678E1
1.967228354E1,-2.165995789E-1,3.582500153E0,1.090123077E1,1.147684866E1
1.968228854E1,-1.422042847E-2,3.088826752E0,1.134745285E1,1.176034605E1
1.969229454E1,2.384541321E-1,2.665507050E0,1.154953262E1,1.185552580E1
1.970229954E1,3.499722290E-1,2.394420776E0,1.125299927E1,1.151024430E1
1.971230554E1,2.279759216E-1,2.346370697E0,1.054871384E1,1.080892187E1
1.972231154E1,-1.733395386E-1,2.620151367E0,9.571396179E0,9.925062448E0
1.973231654E1,-6.846762085E-1,3.002456360E0,8.526718597E0,9.065784894E0
1.974232254E1,-1.005908203E0,3.327729950E0,7.849526825E0,8.584911724E0
1.975232754E1,-1.323248291E0,3.644770660E0,7.475903778E0,8.421667086E0
1.976233354E1,-1.514700165E0,3.767216034E0,7.328759766E0,8.378362187E0
1.977233854E1,-1.557361450E0,3.656745758E0,7.427554321E0,8.424115824E0
1.978234454E1,-1.495689697E0,3.422482910E0,7.617958374E0,8.484324766E0
1.979234954E1,-1.377435608E0,3.157833252E0,7.883655853E0,8.603561432E0
1.980235554E1,-1.318907318E0,2.993175659E0,8.124654694E0,8.758346358E0
1.981236054E1,-1.278641052E0,2.892584839E0,8.301736450E0,8.883737844E0
1.982236654E1,-1.186582489E0,2.819087677E0,8.494834900E0,9.028701640E0
1.983237154E1,-1.096619568E0,2.720742188E0,8.830137634E0,9.304640948E0
1.984237754E1,-9.663903809E-1,2.599344635E0,9.307644653E0,9.711990110E0
1.985238354E1,-8.096662903E-1,2.469863892E0,9.870324554E0,1.020681605E1
1.986238854E1,-6.026467896E-1,2.298320618E0,1.036669235E1,1.063549581E1
1.987239454E1,-3.668870544E-1,2.115401001E0,1.072414902E1,1.093695111E1
1.988239954E1,-2.462379456E-1,1.964514771E0,1.087234085E1,1.105114234E1
1.989240554E1,-2.589614868E-1,1.904639282E0,1.076755875E1,1.093778009E1
1.990241054E1,-3.966751099E-1,2.012564850E0,1.041608963E1,1.061615239E1
1.991241654E1,-5.926176453E-1,2.218686218E0,9.908195801E0,1.017084599E1
1.992242154E1,-8.345146179E-1,2.491868134E0,9.414073334E0,9.773975556E0
1.993242754E1,-9.526190186E-1,2.766696625E0,8.967252502E0,9.432587696E0
1.994243254E1,-9.882449341E-1,2.953208771E0,8.679700470E0,9.221457062E0
1.995243854E1,-1.000818787E0,3.116219788E0,8.478518829E0,9.088330185E0
1.996244354E1,-9.623487854E-1,3.246898041E0,8.338709564E0,9.000141069E0
1.997244954E1,-8.768765259E-1,3.304827576E0,8.352630615E0,9.025366250E0
1.998245554E1,-8.158035278E-1,3.365301819E0,8.437204742E0,9.120154362E0
1.999246054E1,-7.417076111E-1,3.442092133E0,8.568781128E0,9.264023880E0
2.000246654E1,-6.346801758E-1,3.448079681E0,8.774603119E0,9.449112779E0
2.001247154E1,-5.800437927E-1,3.509002991E0,8.904233551E0,9.588270330E0
2.002247754E1,-5.496569824E-1,3.581152954E0,9.006171570E0,9.707621007E0
2.003248254E1,-5.448669434E-1,3.651806030E0,9.134604492E0,9.852591867E0
2.004248854E1,-5.179229736E-1,3.675905914E0,9.253906403E0,9.970722752E0
2.005249354E1,-4.911286926E-1,3.657643890E0,9.428293762E0,1.012483528E1
2.006249954E1,-4.194277954E-1,3.565884705E0,9.604327698E0,1.025351471E1
2.007250454E1,-3.984713745E-1,3.454216919E0,9.770631866E0,1.037090358E1
2.008251054E1,-3.746708679E-1,3.363206177E0,9.946965179E0,1.050683827E1
2.009251554E1,-3.519181824E-1,3.247047729E0,1.003707779E1,1.055509810E1
2.010252154E1,-4.071533203E-1,3.151097260E0,1.012030472E1,1.060734441E1
2.011252754E1,-4.632865906E-1,3.101101227E0,1.017898270E1,1.065096953E1
2.012253254E1,-5.451663208E-1,3.034639435E0,1.018092865E1,1.063755381E1
2.013253854E1,-5.659730530E-1,2.942730560E0,1.023421783E1,1.066392064E1
2.014254354E1,-5.843847656E-1,2.865341492E0,1.028136978E1,1.068916517E1
2.015254954E1,-5.694158936E-1,2.827619934E0,1.031340317E1,1.070915281E1
2.016255454E1,-5.185217285E-1,2.839595032E0,1.033840118E1,1.073381124E1
2.017256054E1,-4.258644104E-1,2.890938263E0,1.031609756E1,1.072197526E1
2.018256554E1,-3.174897766E-1,2.973865814E0,1.025891647E1,1.068597421E1
2.019257154E1,-2.649490356E-1,3.109034729E0,1.012898666E1,1.059871057E1
2.020257654E1,-1.916015625E-1,3.210224304E0,9.970316620E0,1.047613787E1
2.021258254E1,-1.492396545E-1,3.345093842E0,9.679770813E0,1.024255282E1
2.022258754E1,-2.642005920E-1,3.556304626E0,9.284891968E0,9.946171294E0
2.023259354E1,-4.396357727E-1,3.730542297E0,9.088051300E0,9.833763363E0
2.024259954E1,-5.613327026E-1,3.841311951E0,9.063202972E0,9.859635897E0
2.025260454E1,-6.153703308E-1,3.845353546E0,9.160051575E0,9.953490312E0
2.026261054E1,-6.756948853E-1,3.750001831E0,9.384285278E0,1.012837043E1
2.027261554E1,-6.527925110E-1,3.516038361E0,9.832602997E0,1.046273126E1
2.028262450E1,-4.809498596E-1,3.063379669E0,1.049482590E1,1.094335316E1
2.029262950E1,-2.921923828E-1,2.513722687E0,1.114657059E1,1.143023246E1
2.030263550E1,-9.879455566E-2,2.009720764E0,1.171718399E1,1.188869793E1
2.031264050E1,2.389031982E-1,1.476679230E0,1.209424988E1,1.218640785E1
2.032264650E1,5.201683044E-1,1.107846222E0,1.210876968E1,1.217046431E1
2.033265150E1,6.267466736E-1,1.076411591E0,1.163126266E1,1.169776665E1
2.034265750E1,6.381230164E-1,1.348545685E0,1.088266937E1,1.098445580E1
2.035266350E1,4.236190796E-1,1.838776245E0,9.903256073E0,1.008142014E1
2.036266850E1,1.707948303E-1,2.299368439E0,8.926836548E0,9.219798091E0
2.037267450E1,7.095245361E-2,2.647245026E0,8.240064697E0,8.655149143E0
2.038267950E1,-2.903961182E-2,2.949017487E0,7.775580597E0,8.316080871E0
2.039268550E1,3.577560425E-2,3.043920135E0,7.597600708E0,8.184758164E0
2.040269050E1,1.731898499E-1,2.978057098E0,7.629334717E0,8.191798766E0
2.041269650E1,2.592608643E-1,2.849025421E0,7.827372894E0,8.333782363E0
2.042270150E1,2.993774414E-1,2.657872925E0,8.085885315E0,8.516775015E0
2.043270750E1,2.586621094E-1,2.471660156E0,8.304281158E0,8.668165641E0
2.044271250E1,3.230282593E-1,2.435585175E0,8.610244904E0,8.953923146E0
2.045271850E1,3.921844482E-1,2.369123383E0,9.035660248E0,9.349316037E0
2.046272350E1,5.083428955E-1,2.255359955E0,9.420509949E0,9.700055088E0
2.047272950E1,6.248007202E-1,2.181862793E0,9.748927002E0,1.000961932E1
2.048273550E1,7.092251587E-1,2.180066528E0,9.952353973E0,1.021298389E1
2.049274050E1,7.586224365E-1,2.192490692E0,1.000055374E1,1.026613845E1
2.050274650E1,7.677534485E-1,2.305056610E0,9.921218719E0,1.021436793E1
2.051275150E1,6.846762085E-1,2.408192139E0,9.741891632E0,1.005846029E1
2.052275750E1,5.763015747E-1,2.505789185E0,9.559121704E0,9.898884316E0
2.053276250E1,4.213737488E-1,2.646646271E0,9.280101929E0,9.659326277E0
2.054276850E1,2.782713318E-1,2.762954407E0,8.978329468E0,9.397965313E0
2.055277350E1,1.812730408E-1,2.878364410E0,8.773255920E0,9.235142719E0
2.056277950E1,1.056802368E-1,3.002905426E0,8.612939301E0,9.122024595E0
2.057278450E1,6.750961304E-2,3.066972198E0,8.549620972E0,9.083330599E0
2.058279050E1,8.532257080E-2,3.104843445E0,8.556057587E0,9.102387279E0
2.059279650E1,1.260379028E-1,3.116369476E0,8.681496735E0,9.224750935E0
2.060280150E1,1.902543640E-1,3.106040955E0,8.840316467E0,9.372026589E0
2.061280750E1,2.746788025E-1,3.083587646E0,9.008716278E0,9.525803389E0
2.062281250E1,3.424877930E-1,3.059936829E0,9.168733521E0,9.671927711E0
2.063281850E1,3.541635132E-1,3.056943054E0,9.295819244E0,9.791965485E0
2.064282350E1,3.821553040E-1,3.031046906E0,9.320667572E0,9.808574413E0
2.065282950E1,3.878434753E-1,3.015628967E0,9.371711426E0,9.852584213E0
2.066283450E1,3.797602844E-1,3.019969940E0,9.395212555E0,9.875953385E0
2.067284050E1,3.397933960E-1,3.036435699E0,9.374256134E0,9.859618622E0
2.068284550E1,2.933898926E-1,3.038681030E0,9.345515900E0,9.831496705E0
2.069285150E1,2.829116821E-1,3.063080292E0,9.294172668E0,9.790002323E0
2.070285650E1,2.676434326E-1,3.079695740E0,9.225615234E0,9.729755152E0
2.071286250E1,2.005828857E-1,3.075504456E0,9.156758423E0,9.661531243E0
2.072286850E1,1.309776306E-1,3.073408813E0,9.123078461E0,9.627749346E0
2.073287350E1,6.541397095E-2,3.074756012E0,9.085356903E0,9.591773224E0
2.074287950E1,2.454895020E-2,3.067870331E0,9.100026398E0,9.603276079E0
2.075288450E1,1.437011719E-2,3.064726868E0,9.149124298E0,9.648794365E0
2.076289050E1,2.544708252E-3,3.075504456E0,9.192833405E0,9.693653601E0
2.077289550E1,5.703140259E-2,3.085383911E0,9.245972900E0,9.747351504E0
2.078290150E1,1.225950623E-1,3.073558502E0,9.264833679E0,9.762117317E0
2.079290650E1,1.434017944E-1,3.121758270E0,9.266629944E0,9.779384914E0
2.080291250E1,1.739382935E-1,3.226540375E0,9.268725586E0,9.815808235E0
2.081291750E1,1.945953369E-1,3.312312012E0,9.213939514E0,9.793158815E0
2.082292350E1,2.586621094E-1,3.354224854E0,9.208401031E0,9.803692162E0
2.083292950E1,2.659968567E-1,3.352428589E0,9.149723053E0,9.748177456E0
2.084293450E1,2.254312134E-1,3.384012909E0,8.978329468E0,9.597539405E0
2.085294050E1,7.484436035E-2,3.547323303E0,8.688831482E0,9.385355444E0
2.086294550E1,-2.200424194E-1,3.748954010E0,8.439749451E0,9.237556258E0
2.087295150E1,-5.143304443E-1,3.888912964E0,8.366551666E0,9.240528482E0
2.088295650E1,-5.890251160E-1,3.856131134E0,8.681347046E0,9.517483094E0
2.089296250E1,-6.231541443E-1,3.644171906E0,9.482181702E0,1.017742992E1
2.090296750E1,-4.147874451E-1,3.162024536E0,1.056233551E1,1.103328506E1
2.091297350E1,3.278182983E-2,2.535277863E0,1.164174088E1,1.191464809E1
2.092297850E1,4.173321533E-1,1.939067688E0,1.227627136E1,1.243547298E1
2.093298450E1,8.518785095E-1,1.404229889E0,1.238225098E1,1.249070446E1
2.094299050E1,1.046473846E0,1.286873932E0,1.203167999E1,1.214547140E1
2.095299550E1,9.621990967E-1,1.430874481E0,1.114582214E1,1.127841213E1
2.096300150E1,5.462141418E-1,2.051932983E0,1.006506958E1,1.028661288E1
2.097300650E1,1.633103943E-1,2.679877167E0,9.149872742E0,9.535648017E0
2.098301250E1,-1.199006653E-1,3.093018036E0,8.493338013E0,9.039796864E0
2.099301750E1,-4.794529724E-1,3.407963104E0,8.013885040E0,8.721607714E0
2.100302350E1,-6.984475708E-1,3.518583069E0,7.831264801E0,8.613765971E0
2.101302850E1,-8.418493652E-1,3.435356140E0,7.899822235E0,8.655493834E0
2.102303450E1,-9.072633362E-1,3.191363525E0,8.082143097E0,8.736644948E0
2.103303950E1,-9.406439209E-1,2.987487488E0,8.350834351E0,8.918874751E0
2.104304550E1,-9.818083191E-1,2.890788574E0,8.541537781E0,9.070748250E0
2.105305050E1,-1.021475830E0,2.845283203E0,8.686885529E0,9.197881798E0
2.106305650E1,-1.013692017E0,2.891237640E0,8.829987946E0,9.346417159E0
2.107306250E1,-8.837622070E-1,2.955903168E0,9.036708069E0,9.548847674E0
2.108306750E1,-1.005309448E0,2.827170868E0,9.224866791E0,9.700603564E0
2.109307350E1,-7.032376099E-1,2.788551178E0,9.520951080E0,9.945806668E0
2.110307850E1,-5.306465149E-1,2.620151367E0,9.787247314E0,1.014578676E1
2.111308450E1,-4.062551880E-1,2.465672607E0,1.001477417E1,1.032183542E1
2.112308950E1,-2.276765442E-1,2.394271088E0,1.026146118E1,1.053954251E1
2.113309550E1,-1.425036621E-1,2.280807037E0,1.036085449E1,1.060988661E1
2.114310050E1,-1.014889526E-1,2.238744507E0,1.028481262E1,1.052614116E1
2.115310650E1,-1.448986816E-1,2.255210266E0,1.012419662E1,1.037334692E1
2.116311150E1,-2.733316040E-1,2.313139801E0,9.844877472E0,1.011666637E1
2.117311750E1,-4.152365112E-1,2.444117432E0,9.517358551E0,9.834950186E0
2.118312250E1,-5.453160095E-1,2.606829071E0,9.180409241E0,9.558914226E0
2.119312850E1,-6.138734436E-1,2.771636353E0,8.920998688E0,9.361785421E0
2.120313450E1,-5.935157776E-1,2.923720093E0,8.759484558E0,9.253592269E0
2.121313950E1,-5.586383057E-1,3.061134338E0,8.631351013E0,9.175120735E0
2.122314550E1,-4.905299377E-1,3.192411346E0,8.596323853E0,9.183076478E0
2.123315050E1,-4.026626587E-1,3.328628082E0,8.644224243E0,9.271705069E0
2.124315650E1,-3.830534363E-1,3.406316528E0,8.681047668E0,9.333290462E0
2.125316150E1,-3.842509460E-1,3.428021393E0,8.672066345E0,9.332937059E0
2.126316750E1,-3.906875610E-1,3.444936218E0,8.714278564E0,9.378639199E0
2.127317250E1,-3.676354980E-1,3.429069214E0,8.819060669E0,9.469398218E0
2.128317500E1,-2.981799316E-1,3.391347656E0,8.948541412E0,9.574264651E0
2.129318000E1,-2.236349487E-1,3.361409912E0,9.116641846E0,9.719169086E0
2.130318600E1,-1.359173584E-1,3.367247772E0,9.260343018E0,9.854480397E0
2.131319200E1,-7.813751221E-2,3.378324738E0,9.347761230E0,9.939810035E0
2.132319700E1,-2.874023438E-2,3.437751160E0,9.353449402E0,9.965238319E0
2.133320300E1,-1.197509766E-2,3.379971313E0,9.369915161E0,9.960906566E0
2.134320800E1,-2.080673218E-2,3.403173065E0,9.257498932E0,9.863230014E0
2.135321400E1,-6.915618896E-2,3.440445557E0,9.219028931E0,9.840322283E0
2.136321900E1,-9.624984741E-2,3.389701080E0,9.123377838E0,9.733209164E0
2.137322500E1,-1.166075134E-1,3.344794464E0,9.108858032E0,9.704253808E0
2.138323000E1,-1.100212097E-1,3.296894073E0,9.156009979E0,9.732118677E0
2.139323600E1,-8.891510010E-2,3.200943604E0,9.263486481E0,9.801332952E0
2.140324100E1,-7.244934082E-2,3.103196869E0,9.473200378E0,9.968781527E0
2.141324700E1,1.751358032E-2,3.074456635E0,9.705666962E0,1.018099020E1
2.142325300E1,1.185534668E-1,3.043471069E0,9.929301910E0,1.038594278E1
2.143325800E1,1.960922241E-1,3.021766205E0,1.010638367E1,1.055028502E1
2.144326400E1,2.598596191E-1,3.034040680E0,1.021954834E1,1.066358749E1
2.145326900E1,3.059637451E-1,3.126099243E0,1.022194336E1,1.069365402E1
2.146327500E1,2.950364685E-1,3.310515747E0,1.008183472E1,1.061555238E1
2.147328000E1,1.419049072E-1,3.495830383E0,9.736353149E0,1.034589482E1
2.148328600E1,-1.219963074E-1,3.647614746E0,9.447304230E0,1.012776054E1
2.149329100E1,-3.344046021E-1,3.602408752E0,9.433832245E0,1.010377979E1
2.150329700E1,-3.420387268E-1,3.502416687E0,9.603130188E0,1.022761079E1
2.151330300E1,-3.510200500E-1,3.360811157E0,9.954000549E0,1.051191674E1
2.152330800E1,-2.294728088E-1,3.190914459E0,1.049093399E1,1.096787531E1
2.153331400E1,2.098635864E-1,2.770438843E0,1.109088638E1,1.143359676E1
2.154331900E1,6.300398254E-1,2.427951050E0,1.158605667E1,1.185447619E1
2.155332500E1,9.199868774E-1,2.191592560E0,1.183588715E1,1.207218615E1
2.156333000E1,1.305585022E0,1.934427338E0,1.197270264E1,1.219803959E1
2.157333600E1,1.483415222E0,1.839075623E0,1.175550430E1,1.199060471E1
2.158334100E1,1.409768372E0,1.935774536E0,1.116049164E1,1.141451898E1
2.159334700E1,1.239272919E0,2.231110382E0,1.032882111E1,1.063946410E1
2.160335200E1,9.707313538E-1,2.556982727E0,9.405840454E0,9.795423149E0
2.161335800E1,7.652087402E-1,2.717149658E0,8.610095215E0,9.061025675E0
2.162336300E1,5.653742981E-1,2.914289703E0,8.020471344E0,8.552233226E0
2.163336900E1,3.983216858E-1,3.072810059E0,7.747289429E0,8.343938837E0
2.164337500E1,3.631448364E-1,2.999462585E0,7.662864990E0,8.236998836E0
2.165338000E1,4.441264343E-1,2.989433441E0,7.784112854E0,8.350231944E0
2.166338600E1,5.346881104E-1,2.899919586E0,8.113128662E0,8.632397215E0
2.167339100E1,7.110214233E-1,2.668500824E0,8.449179840E0,8.889043148E0
2.168339700E1,8.457412720E-1,2.578837280E0,8.788075104E0,9.197605343E0
2.169340200E1,8.652008057E-1,2.533780975E0,9.121581573E0,9.506411987E0
2.170340800E1,8.970845032E-1,2.441572723E0,9.437574463E0,9.789476478E0
2.171341300E1,9.708810425E-1,2.283800812E0,9.806108093E0,1.011524157E1
2.172341900E1,1.023421783E0,2.225721588E0,1.007539810E1,1.036893802E1
2.173342400E1,1.043180695E0,2.140997772E0,1.026026367E1,1.053304837E1
2.174343000E1,1.010698242E0,2.123933258E0,1.030636780E1,1.057136796E1
2.175343600E1,9.985734558E-1,2.201771393E0,1.023945694E1,1.052099922E1
2.176344100E1,8.153544617E-1,2.310595093E0,1.001193008E1,1.030739524E1
2.177344700E1,5.418731689E-1,2.500101013E0,9.527986450E0,9.865427381E0
2.178345200E1,2.556683350E-1,2.666704559E0,9.113049316E0,9.498649764E0
